Datum,Region,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
1602540000,G,324,262,23,11,0,1
1602540000,EIC,214,167,11,-1,0,0
1602540000,KYF,71,66,0,0,0,0
1602626400,SOM,91,66,1,12,3,0
1602626400,SLF,114,99,0,0,4,0
1602626400,EA,45,40,4,0,0,0
1602626400,SHK,129,99,3,5,0,0
1602626400,J,253,223,4,3,4,0
1602626400,ABG,127,110,4,2,1,0
1602626400,WE,144,135,0,0,3,0
1602626400,SHL,37,31,2,0,0,0
1602626400,SM,223,197,7,3,0,0
1602626400,AP,158,143,6,0,3,0
1602626400,SON,324,298,25,0,-3,3
1602626400,GTH,395,336,30,4,1,0
1602626400,TH,4555,3970,196,67,27,2
1602626400,IK,230,209,7,2,0,0
1602626400,GRZ,714,651,48,3,0,0
1602626400,UH,125,116,3,1,2,0
1602626400,NDH,78,74,2,0,0,0
1602626400,HBN,98,95,1,0,1,0
1602626400,WAK,152,135,2,2,2,0
1602626400,EF,270,234,2,9,2,0
1602626400,SOK,218,181,12,0,1,0
1602626400,G,326,265,22,2,3,-1
1602626400,EIC,232,167,11,18,0,0
1602626400,KYF,72,66,0,1,0,0
1602712800,SOM,94,69,1,3,3,0
1602712800,SLF,116,102,0,2,3,0
1602712800,EA,45,40,4,0,0,0
1602712800,SHK,133,103,3,4,4,0
1602712800,J,254,227,4,1,4,0
1602712800,ABG,129,110,4,2,0,0
1602712800,WE,144,139,0,0,4,0
1602712800,SHL,39,31,2,2,0,0
1602712800,SM,236,197,7,13,0,0
1602712800,AP,161,146,6,3,3,0
1602712800,SON,324,299,25,0,1,0
1602712800,GTH,395,336,30,0,0,0
1602712800,TH,4636,3999,196,81,29,0
1602712800,IK,233,209,7,3,0,0
1602712800,GRZ,719,653,48,5,2,0
1602712800,UH,130,116,3,5,0,0
1602712800,NDH,79,74,2,1,0,0
1602712800,HBN,98,95,1,0,0,0
1602712800,WAK,155,136,2,3,1,0
1602712800,EF,276,235,2,6,1,0
1602712800,SOK,220,184,12,2,3,0
1602712800,G,335,265,22,9,0,0
1602712800,EIC,248,167,11,16,0,0
1602712800,KYF,73,66,0,1,0,0
1602799200,SOM,101,71,1,7,2,0
1602799200,SLF,117,104,0,1,2,0
1602799200,EA,48,40,4,3,0,0
1602799200,SHK,140,106,3,7,3,0
1602799200,J,255,232,4,1,5,0
1602799200,ABG,132,111,4,3,1,0
1602799200,WE,144,139,0,0,0,0
1602799200,SHL,39,31,2,0,0,0
1602799200,SM,240,201,7,4,4,0
1602799200,AP,163,146,6,2,0,0
1602799200,SON,326,299,25,2,0,0
1602799200,GTH,400,337,30,5,1,0
1602799200,TH,4711,4030,196,75,31,0
1602799200,IK,238,210,7,5,1,0
1602799200,GRZ,722,655,48,3,2,0
1602799200,UH,135,116,3,5,0,0
1602799200,NDH,79,74,2,0,0,0
1602799200,HBN,100,95,1,2,0,0
1602799200,WAK,157,137,2,2,1,0
1602799200,EF,280,239,2,4,4,0
1602799200,SOK,224,185,12,4,1,0
1602799200,G,340,268,22,5,3,0
1602799200,EIC,258,167,11,10,0,0
1602799200,KYF,73,67,0,0,1,0
1602885600,SOM,106,73,2,5,2,1
1602885600,SLF,119,106,0,2,2,0
1602885600,EA,49,40,4,1,0,0
1602885600,SHK,148,109,3,8,3,0
1602885600,J,256,234,4,1,2,0
1602885600,ABG,138,111,4,6,0,0
1602885600,WE,144,142,0,0,3,0
1602885600,SHL,39,31,2,0,0,0
1602885600,SM,252,201,7,12,0,0
1602885600,AP,164,147,6,1,1,0
1602885600,SON,329,299,25,3,0,0
1602885600,GTH,405,338,30,5,1,0
1602885600,TH,4793,4056,198,82,26,2
1602885600,IK,244,210,7,6,0,0
1602885600,GRZ,725,655,48,3,0,0
1602885600,UH,136,116,3,1,0,0
1602885600,NDH,82,74,2,3,0,0
1602885600,HBN,100,95,1,0,0,0
1602885600,WAK,159,137,2,2,0,0
1602885600,EF,292,241,3,12,2,1
1602885600,SOK,228,193,12,4,8,0
1602885600,G,343,269,22,3,1,0
1602885600,EIC,259,167,11,1,0,0
1602885600,KYF,76,68,0,3,1,0
1602972000,SOM,115,74,2,9,1,0
1602972000,SLF,119,106,0,0,0,0
1602972000,EA,49,40,4,0,0,0
1602972000,SHK,152,112,3,4,3,0
1602972000,J,256,234,4,0,0,0
1602972000,ABG,143,111,4,5,0,0
1602972000,WE,144,142,0,0,0,0
1602972000,SHL,40,31,2,1,0,0
1602972000,SM,254,202,7,2,1,0
1602972000,AP,172,147,6,8,0,0
1602972000,SON,331,299,25,2,0,0
1602972000,GTH,412,340,30,7,2,0
1602972000,TH,4881,4072,199,88,16,1
1602972000,IK,246,211,7,2,1,0
1602972000,GRZ,734,656,48,9,1,0
1602972000,UH,144,116,4,8,0,1
1602972000,NDH,82,74,2,0,0,0
1602972000,HBN,101,95,1,1,0,0
1602972000,WAK,165,139,2,6,2,0
1602972000,EF,292,243,3,0,2,0
1602972000,SOK,230,195,12,2,2,0
1602972000,G,352,270,22,9,1,0
1602972000,EIC,272,167,11,13,0,0
1602972000,KYF,76,68,0,0,0,0
1603058400,SOM,125,77,2,10,3,0
1603058400,SLF,119,107,0,0,1,0
1603058400,EA,49,40,4,0,0,0
1603058400,SHK,152,116,3,0,4,0
1603058400,J,264,240,4,8,6,0
1603058400,ABG,144,112,4,1,1,0
1603058400,WE,144,143,0,0,1,0
1603058400,SHL,40,31,2,0,0,0
1603058400,SM,257,205,7,3,3,0
1603058400,AP,172,147,6,0,0,0
1603058400,SON,331,299,25,0,0,0
1603058400,GTH,412,342,30,0,2,0
1603058400,TH,4913,4112,199,32,40,0
1603058400,IK,250,212,7,4,1,0
1603058400,GRZ,734,658,48,0,2,0
1603058400,UH,144,116,4,0,0,0
1603058400,NDH,82,74,2,0,0,0
1603058400,HBN,101,96,1,0,1,0
1603058400,WAK,165,142,2,0,3,0
1603058400,EF,292,248,3,0,5,0
1603058400,SOK,230,195,12,0,0,0
1603058400,G,352,271,22,0,1,0
1603058400,EIC,278,171,11,6,4,0
1603058400,KYF,76,70,0,0,2,0
1603144800,SOM,129,80,2,4,3,0
1603144800,SLF,122,108,0,3,1,0
1603144800,EA,49,41,4,0,1,0
1603144800,SHK,161,118,4,9,2,1
1603144800,J,274,241,4,10,1,0
1603144800,ABG,148,116,4,4,4,0
1603144800,WE,145,144,0,1,1,0
1603144800,SHL,40,33,2,0,2,0
1603144800,SM,257,207,7,0,2,0
1603144800,AP,172,147,6,0,0,0
1603144800,SON,332,300,25,1,1,0
1603144800,GTH,417,347,31,5,5,1
1603144800,TH,5000,4155,201,87,43,2
1603144800,IK,250,213,7,0,1,0
1603144800,GRZ,734,661,48,0,3,0
1603144800,UH,162,117,4,18,1,0
1603144800,NDH,82,75,2,0,1,0
1603144800,HBN,103,96,1,2,0,0
1603144800,WAK,165,142,2,0,0,0
1603144800,EF,299,253,3,7,5,0
1603144800,SOK,233,199,12,3,4,0
1603144800,G,361,274,22,9,3,0
1603144800,EIC,288,173,11,10,2,0
1603144800,KYF,77,70,0,1,0,0
1603231200,SOM,133,84,2,4,4,0
1603231200,SLF,124,110,0,2,2,0
1603231200,EA,51,41,4,2,0,0
1603231200,SHK,168,118,4,7,0,0
1603231200,J,283,243,4,9,2,0
1603231200,ABG,157,116,4,9,0,0
1603231200,WE,148,145,0,3,1,0
1603231200,SHL,41,35,2,1,2,0
1603231200,SM,263,212,7,6,5,0
1603231200,AP,173,148,6,1,1,0
1603231200,SON,332,300,25,0,0,0
1603231200,GTH,421,353,31,4,6,0
1603231200,TH,5098,4200,201,98,45,0
1603231200,IK,253,216,7,3,3,0
1603231200,GRZ,739,664,48,5,3,0
1603231200,UH,173,118,4,11,1,0
1603231200,NDH,85,75,2,3,0,0
1603231200,HBN,104,96,1,1,0,0
1603231200,WAK,167,144,2,2,2,0
1603231200,EF,314,253,3,15,0,0
1603231200,SOK,235,201,12,2,2,0
1603231200,G,362,283,22,1,9,0
1603231200,EIC,294,175,11,6,2,0
1603231200,KYF,78,70,0,1,0,0
1603317600,SOM,147,87,2,14,3,0
1603317600,SLF,129,111,0,5,1,0
1603317600,EA,51,41,4,0,0,0
1603317600,SHK,183,118,4,15,0,0
1603317600,J,295,245,4,12,2,0
1603317600,ABG,168,117,4,11,1,0
1603317600,WE,152,145,0,4,0,0
1603317600,SHL,42,35,2,1,0,0
1603317600,SM,268,216,7,5,4,0
1603317600,AP,180,151,6,7,3,0
1603317600,SON,334,300,25,2,0,0
1603317600,GTH,429,356,31,8,3,0
1603317600,TH,5250,4235,201,152,35,0
1603317600,IK,254,219,7,1,3,0
1603317600,GRZ,747,665,48,8,1,0
1603317600,UH,179,120,4,6,2,0
1603317600,NDH,90,76,2,5,1,0
1603317600,HBN,105,96,1,1,0,0
1603317600,WAK,168,145,2,1,1,0
1603317600,EF,338,258,3,24,5,0
1603317600,SOK,239,201,12,4,0,0
1603317600,G,373,284,22,11,1,0
1603317600,EIC,301,179,11,7,4,0
1603317600,KYF,78,70,0,0,0,0
1603404000,SOM,151,95,2,4,8,0
1603404000,SLF,132,112,0,3,1,0
1603404000,EA,51,41,4,0,0,0
1603404000,SHK,197,120,4,14,2,0
1603404000,J,299,246,4,4,1,0
1603404000,ABG,180,123,4,12,6,0
1603404000,WE,160,145,0,8,0,0
1603404000,SHL,46,37,2,4,2,0
1603404000,SM,275,216,7,7,0,0
1603404000,AP,186,152,6,6,1,0
1603404000,SON,334,300,25,0,0,0
1603404000,GTH,440,359,31,11,3,0
1603404000,TH,5394,4294,201,144,59,0
1603404000,IK,259,223,7,5,4,0
1603404000,GRZ,756,669,48,9,4,0
1603404000,UH,194,121,4,15,1,0
1603404000,NDH,93,76,2,3,0,0
1603404000,HBN,110,96,1,5,0,0
1603404000,WAK,168,147,2,0,2,0
1603404000,EF,351,262,3,13,4,0
1603404000,SOK,243,202,12,4,1,0
1603404000,G,379,291,22,6,7,0
1603404000,EIC,309,191,11,8,12,0
1603404000,KYF,81,70,0,3,0,0
1603490400,SOM,171,99,2,20,4,0
1603490400,SLF,133,114,0,1,2,0
1603490400,EA,51,41,4,0,0,0
1603490400,SHK,205,127,4,8,7,0
1603490400,J,302,249,4,3,3,0
1603490400,ABG,188,124,4,8,1,0
1603490400,WE,163,145,0,3,0,0
1603490400,SHL,50,37,2,4,0,0
1603490400,SM,295,218,7,20,2,0
1603490400,AP,192,153,6,6,1,0
1603490400,SON,337,300,25,3,0,0
1603490400,GTH,446,362,31,6,3,0
1603490400,TH,5546,4346,202,152,52,1
1603490400,IK,264,225,7,5,2,0
1603490400,GRZ,759,672,48,3,3,0
1603490400,UH,194,122,4,0,1,0
1603490400,NDH,94,77,2,1,1,0
1603490400,HBN,114,96,1,4,0,0
1603490400,WAK,168,148,2,0,1,0
1603490400,EF,366,266,3,15,4,0
1603490400,SOK,252,204,12,9,2,0
1603490400,G,391,291,22,12,0,0
1603490400,EIC,327,205,12,18,14,1
1603490400,KYF,84,71,0,3,1,0
1603576800,SOM,178,101,2,7,2,0
1603576800,SLF,140,116,0,7,2,0
1603576800,EA,51,41,4,0,0,0
1603576800,SHK,232,129,4,27,2,0
1603576800,J,322,251,4,20,2,0
1603576800,ABG,209,126,4,21,2,0
1603576800,WE,166,145,0,3,0,0
1603576800,SHL,50,37,2,0,0,0
1603576800,SM,336,220,7,41,2,0
1603576800,AP,199,154,6,7,1,0
1603576800,SON,339,303,25,2,3,0
1603576800,GTH,453,364,31,7,2,0
1603576800,TH,5802,4382,202,256,36,0
1603576800,IK,273,227,7,9,2,0
1603576800,GRZ,759,674,48,0,2,0
1603576800,UH,207,123,4,13,1,0
1603576800,NDH,106,77,2,12,0,0
1603576800,HBN,137,97,1,23,1,0
1603576800,WAK,168,150,2,0,2,0
1603576800,EF,414,268,3,48,2,0
1603576800,SOK,254,208,12,2,4,0
1603576800,G,393,292,22,2,1,0
1603576800,EIC,332,207,12,5,2,0
1603576800,KYF,84,72,0,0,1,0
1603666800,SOM,178,109,2,0,8,0
1603666800,SLF,140,116,0,0,0,0
1603666800,EA,51,44,4,0,3,0
1603666800,SHK,235,138,4,3,9,0
1603666800,J,324,257,4,2,6,0
1603666800,ABG,225,128,4,16,2,0
1603666800,WE,166,145,0,0,0,0
1603666800,SHL,50,37,2,0,0,0
1603666800,SM,342,224,7,6,4,0
1603666800,AP,199,157,6,0,3,0
1603666800,SON,339,304,25,0,1,0
1603666800,GTH,457,369,31,4,5,0
1603666800,TH,5863,4464,203,61,82,1
1603666800,IK,275,228,7,2,1,0
1603666800,GRZ,764,675,48,5,1,0
1603666800,UH,217,124,4,10,1,0
1603666800,NDH,106,77,2,0,0,0
1603666800,HBN,138,100,1,1,3,0
1603666800,WAK,168,154,2,0,4,0
1603666800,EF,420,276,3,6,8,0
1603666800,SOK,254,209,12,0,1,0
1603666800,G,393,304,22,0,12,0
1603666800,EIC,337,216,13,5,9,1
1603666800,KYF,85,73,0,1,1,0
1603753200,SOM,182,115,2,4,6,0
1603753200,SLF,143,118,0,3,2,0
1603753200,EA,52,44,4,1,0,0
1603753200,SHK,236,144,4,1,6,0
1603753200,J,324,263,4,0,6,0
1603753200,ABG,225,130,4,0,2,0
1603753200,WE,166,145,0,0,0,0
1603753200,SHL,50,39,2,0,2,0
1603753200,SM,346,226,7,4,2,0
1603753200,AP,199,163,6,0,6,0
1603753200,SON,339,305,25,0,1,0
1603753200,GTH,463,378,31,6,9,0
1603753200,TH,5936,4568,203,73,104,0
1603753200,IK,277,233,7,2,5,0
1603753200,GRZ,766,682,48,2,7,0
1603753200,UH,217,137,4,0,13,0
1603753200,NDH,110,79,2,4,2,0
1603753200,HBN,141,101,1,3,1,0
1603753200,WAK,190,157,2,22,3,0
1603753200,EF,424,280,3,4,4,0
1603753200,SOK,262,213,12,8,4,0
1603753200,G,397,306,22,4,2,0
1603753200,EIC,340,237,13,3,21,0
1603753200,KYF,87,73,0,2,0,0
1603839600,SOM,189,119,2,7,4,0
1603839600,SLF,150,118,0,7,0,0
1603839600,EA,53,44,4,1,0,0
1603839600,SHK,247,150,4,11,6,0
1603839600,J,335,269,4,11,6,0
1603839600,ABG,262,133,4,37,3,0
1603839600,WE,188,148,0,22,3,0
1603839600,SHL,50,39,2,0,0,0
1603839600,SM,386,236,7,40,10,0
1603839600,AP,212,166,6,13,3,0
1603839600,SON,349,306,25,10,1,0
1603839600,GTH,468,382,31,5,4,0
1603839600,TH,6200,4671,203,264,103,0
1603839600,IK,282,235,7,5,2,0
1603839600,GRZ,772,686,48,6,4,0
1603839600,UH,231,148,4,14,11,0
1603839600,NDH,117,81,2,7,2,0
1603839600,HBN,158,106,1,17,5,0
1603839600,WAK,196,160,2,6,3,0
1603839600,EF,455,297,3,31,17,0
1603839600,SOK,265,216,12,3,3,0
1603839600,G,401,313,22,4,7,0
1603839600,EIC,345,245,13,5,8,0
1603839600,KYF,89,74,0,2,1,0
1603926000,SOM,196,125,2,7,6,0
1603926000,SLF,157,126,0,7,8,0
1603926000,EA,63,44,4,10,0,0
1603926000,SHK,252,157,4,5,7,0
1603926000,J,345,274,4,10,5,0
1603926000,ABG,279,136,4,17,3,0
1603926000,WE,206,150,0,18,2,0
1603926000,SHL,59,39,2,9,0,0
1603926000,SM,398,245,7,12,9,0
1603926000,AP,216,169,6,4,3,0
1603926000,SON,352,307,25,3,1,0
1603926000,GTH,474,383,31,6,1,0
1603926000,TH,6383,4753,203,183,82,0
1603926000,IK,282,240,7,0,5,0
1603926000,GRZ,780,689,48,8,3,0
1603926000,UH,235,152,4,4,4,0
1603926000,NDH,122,81,2,5,0,0
1603926000,HBN,165,108,1,7,2,0
1603926000,WAK,216,163,2,20,3,0
1603926000,EF,455,303,3,0,6,0
1603926000,SOK,266,220,12,1,4,0
1603926000,G,413,316,22,12,3,0
1603926000,EIC,360,252,13,15,7,0
1603926000,KYF,92,74,0,3,0,0
1604012400,SOM,200,135,2,4,10,0
1604012400,SLF,164,131,0,7,5,0
1604012400,EA,63,44,4,0,0,0
1604012400,SHK,266,165,3,14,8,-1
1604012400,J,350,283,4,5,9,0
1604012400,ABG,295,139,4,16,3,0
1604012400,WE,214,154,0,8,4,0
1604012400,SHL,65,39,2,6,0,0
1604012400,SM,412,256,9,14,11,2
1604012400,AP,230,172,6,14,3,0
1604012400,SON,361,310,25,9,3,0
1604012400,GTH,488,389,31,14,6,0
1604012400,TH,6625,4860,204,242,107,1
1604012400,IK,287,243,7,5,3,0
1604012400,GRZ,794,692,48,14,3,0
1604012400,UH,235,158,4,0,6,0
1604012400,NDH,129,84,2,7,3,0
1604012400,HBN,185,112,1,20,4,0
1604012400,WAK,224,165,2,8,2,0
1604012400,EF,496,310,3,41,7,0
1604012400,SOK,271,224,12,5,4,0
1604012400,G,426,318,22,13,2,0
1604012400,EIC,370,262,13,10,10,0
1604012400,KYF,100,75,0,8,1,0
1604098800,SOM,207,142,2,7,7,0
1604098800,SLF,171,133,0,7,2,0
1604098800,EA,65,45,4,2,1,0
1604098800,SHK,282,171,4,16,6,1
1604098800,J,350,285,4,0,2,0
1604098800,ABG,318,145,4,23,6,0
1604098800,WE,236,158,0,22,4,0
1604098800,SHL,67,39,2,2,0,0
1604098800,SM,439,259,10,27,3,1
1604098800,AP,253,175,6,23,3,0
1604098800,SON,370,312,25,9,2,0
1604098800,GTH,494,395,31,6,6,0
1604098800,TH,6953,4948,207,328,88,3
1604098800,IK,307,244,7,20,1,0
1604098800,GRZ,803,694,48,9,2,0
1604098800,UH,246,172,4,11,14,0
1604098800,NDH,133,88,2,4,4,0
1604098800,HBN,192,114,1,7,2,0
1604098800,WAK,229,166,2,5,1,0
1604098800,EF,575,313,4,79,3,1
1604098800,SOK,275,230,12,4,6,0
1604098800,G,448,326,22,22,8,0
1604098800,EIC,379,266,13,9,4,0
1604098800,KYF,114,76,0,14,1,0
1604185200,SOM,213,146,2,6,4,0
1604185200,SLF,171,136,0,0,3,0
1604185200,EA,69,46,4,4,1,0
1604185200,SHK,299,177,4,17,6,0
1604185200,J,377,288,4,27,3,0
1604185200,ABG,335,153,4,17,8,0
1604185200,WE,255,158,0,19,0,0
1604185200,SHL,67,39,2,0,0,0
1604185200,SM,460,267,11,21,8,1
1604185200,AP,264,179,6,11,4,0
1604185200,SON,370,312,25,0,0,0
1604185200,GTH,502,398,31,8,3,0
1604185200,TH,7171,5030,208,218,82,1
1604185200,IK,311,248,7,4,4,0
1604185200,GRZ,803,696,48,0,2,0
1604185200,UH,257,179,4,11,7,0
1604185200,NDH,133,90,2,0,2,0
1604185200,HBN,208,121,1,16,7,0
1604185200,WAK,239,168,2,10,2,0
1604185200,EF,595,323,4,20,10,0
1604185200,SOK,275,230,12,0,0,0
1604185200,G,452,326,22,4,0,0
1604185200,EIC,402,273,13,23,7,0
1604185200,KYF,114,77,0,0,1,0
1604271600,SOM,213,151,2,0,5,0
1604271600,SLF,176,138,0,5,2,0
1604271600,EA,69,46,4,0,0,0
1604271600,SHK,302,186,4,3,9,0
1604271600,J,377,293,4,0,5,0
1604271600,ABG,335,163,4,0,10,0
1604271600,WE,263,164,0,8,6,0
1604271600,SHL,67,40,2,0,1,0
1604271600,SM,462,276,11,2,9,0
1604271600,AP,270,181,6,6,2,0
1604271600,SON,374,313,25,4,1,0
1604271600,GTH,505,404,31,3,6,0
1604271600,TH,7238,5149,208,67,119,0
1604271600,IK,316,254,7,5,6,0
1604271600,GRZ,811,698,48,8,2,0
1604271600,UH,257,183,4,0,4,0
1604271600,NDH,134,93,2,1,3,0
1604271600,HBN,209,125,1,1,4,0
1604271600,WAK,239,170,2,0,2,0
1604271600,EF,600,341,4,5,18,0
1604271600,SOK,275,235,12,0,5,0
1604271600,G,452,334,22,0,8,0
1604271600,EIC,410,281,13,8,8,0
1604271600,KYF,122,80,0,8,3,0
1604358000,SOM,215,163,2,2,12,0
1604358000,SLF,184,141,0,8,3,0
1604358000,EA,70,48,4,1,2,0
1604358000,SHK,306,192,4,4,6,0
1604358000,J,394,298,4,17,5,0
1604358000,ABG,337,172,4,2,9,0
1604358000,WE,269,171,0,6,7,0
1604358000,SHL,69,42,2,2,2,0
1604358000,SM,467,292,11,5,16,0
1604358000,AP,274,190,6,4,9,0
1604358000,SON,388,314,26,14,1,1
1604358000,GTH,506,409,31,1,5,0
1604358000,TH,7405,5282,210,167,133,2
1604358000,IK,320,259,7,4,5,0
1604358000,GRZ,820,702,48,9,4,0
1604358000,UH,263,192,4,6,9,0
1604358000,NDH,136,95,2,2,2,0
1604358000,HBN,244,127,1,35,2,0
1604358000,WAK,243,173,2,4,3,0
1604358000,EF,603,360,4,3,19,0
1604358000,SOK,280,237,12,5,2,0
1604358000,G,479,335,23,27,1,1
1604358000,EIC,416,289,13,6,8,0
1604358000,KYF,122,81,0,0,1,0
1604444400,SOM,223,174,2,8,11,0
1604444400,SLF,197,142,0,13,1,0
1604444400,EA,71,51,4,1,3,0
1604444400,SHK,311,197,4,5,5,0
1604444400,J,405,311,4,11,13,0
1604444400,ABG,374,189,4,37,17,0
1604444400,WE,285,173,0,16,2,0
1604444400,SHL,71,43,2,2,1,0
1604444400,SM,480,306,11,13,14,0
1604444400,AP,287,195,6,13,5,0
1604444400,SON,400,321,26,12,7,0
1604444400,GTH,510,415,31,4,6,0
1604444400,TH,7711,5446,212,306,164,2
1604444400,IK,331,261,7,11,2,0
1604444400,GRZ,831,708,48,11,6,0
1604444400,UH,280,202,4,17,10,0
1604444400,NDH,155,103,2,19,8,0
1604444400,HBN,258,129,1,14,2,0
1604444400,WAK,244,181,2,1,8,0
1604444400,EF,654,371,6,51,11,2
1604444400,SOK,287,243,12,7,6,0
1604444400,G,490,347,23,11,12,0
1604444400,EIC,428,300,13,12,11,0
1604444400,KYF,139,84,0,17,3,0
1604530800,SOM,226,180,2,3,6,0
1604530800,SLF,207,144,0,10,2,0
1604530800,EA,76,53,4,5,2,0
1604530800,SHK,318,210,4,7,13,0
1604530800,J,416,320,4,11,9,0
1604530800,ABG,374,196,4,0,7,0
1604530800,WE,298,183,0,13,10,0
1604530800,SHL,74,50,2,3,7,0
1604530800,SM,512,313,11,32,7,0
1604530800,AP,299,196,6,12,1,0
1604530800,SON,408,327,26,8,6,0
1604530800,GTH,518,420,31,8,5,0
1604530800,TH,8024,5608,217,313,162,5
1604530800,IK,341,270,7,10,9,0
1604530800,GRZ,858,714,48,27,6,0
1604530800,UH,296,208,4,16,6,0
1604530800,NDH,166,108,2,11,5,0
1604530800,HBN,282,134,1,24,5,0
1604530800,WAK,247,189,3,3,8,1
1604530800,EF,697,391,8,43,20,2
1604530800,SOK,297,248,12,10,5,0
1604530800,G,512,354,24,22,7,1
1604530800,EIC,448,313,14,20,13,1
1604530800,KYF,154,87,0,15,3,0
1604617200,SOM,234,187,2,8,7,0
1604617200,SLF,226,150,0,19,6,0
1604617200,EA,80,55,4,4,2,0
1604617200,SHK,332,216,4,14,6,0
1604617200,J,431,331,4,15,11,0
1604617200,ABG,405,212,4,31,16,0
1604617200,WE,316,193,0,18,10,0
1604617200,SHL,80,53,2,6,3,0
1604617200,SM,534,326,11,22,13,0
1604617200,AP,313,203,6,14,7,0
1604617200,SON,412,330,26,4,3,0
1604617200,GTH,529,430,31,11,10,0
1604617200,TH,8302,5809,217,278,201,0
1604617200,IK,346,274,7,5,4,0
1604617200,GRZ,866,722,48,8,8,0
1604617200,UH,296,217,4,0,9,0
1604617200,NDH,173,117,2,7,9,0
1604617200,HBN,297,132,1,15,-2,0
1604617200,WAK,256,201,3,9,12,0
1604617200,EF,697,422,8,0,31,0
1604617200,SOK,314,254,12,17,6,0
1604617200,G,525,368,24,13,14,0
1604617200,EIC,476,327,14,28,14,0
1604617200,KYF,164,89,0,10,2,0
1604703600,SOM,239,194,2,5,7,0
1604703600,SLF,244,154,0,18,4,0
1604703600,EA,80,57,4,0,2,0
1604703600,SHK,344,240,4,12,24,0
1604703600,J,442,339,4,11,8,0
1604703600,ABG,424,218,4,19,6,0
1604703600,WE,324,202,0,8,9,0
1604703600,SHL,84,55,2,4,2,0
1604703600,SM,550,365,11,16,39,0
1604703600,AP,336,221,6,23,18,0
1604703600,SON,418,339,26,6,9,0
1604703600,GTH,542,437,31,13,7,0
1604703600,TH,8620,6050,218,318,241,1
1604703600,IK,346,278,7,0,4,0
1604703600,GRZ,880,727,48,14,5,0
1604703600,UH,317,223,4,21,6,0
1604703600,NDH,173,118,2,0,1,0
1604703600,HBN,316,147,1,19,15,0
1604703600,WAK,256,204,3,0,3,0
1604703600,EF,757,470,8,60,48,0
1604703600,SOK,320,259,12,6,5,0
1604703600,G,540,373,24,15,5,0
1604703600,EIC,521,337,14,45,10,0
1604703600,KYF,167,93,1,3,4,1
1604790000,SOM,242,197,2,3,3,0
1604790000,SLF,260,157,0,16,3,0
1604790000,EA,80,58,4,0,1,0
1604790000,SHK,355,243,4,11,3,0
1604790000,J,442,348,4,0,9,0
1604790000,ABG,438,224,4,14,6,0
1604790000,WE,326,216,0,2,14,0
1604790000,SHL,86,56,2,2,1,0
1604790000,SM,560,375,11,10,10,0
1604790000,AP,356,226,6,20,5,0
1604790000,SON,425,347,26,7,8,0
1604790000,GTH,546,439,31,4,2,0
1604790000,TH,8831,6182,219,211,132,1
1604790000,IK,355,281,7,9,3,0
1604790000,GRZ,880,735,48,0,8,0
1604790000,UH,327,226,5,10,3,1
1604790000,NDH,173,120,2,0,2,0
1604790000,HBN,344,151,1,28,4,0
1604790000,WAK,256,207,3,0,3,0
1604790000,EF,784,502,8,27,32,0
1604790000,SOK,320,260,12,0,1,0
1604790000,G,548,375,24,8,2,0
1604790000,EIC,548,343,14,27,6,0
1604790000,KYF,180,96,1,13,3,0
1604876400,SOM,244,202,2,2,5,0
1604876400,SLF,262,168,0,2,11,0
1604876400,EA,80,59,4,0,1,0
1604876400,SHK,360,245,4,5,2,0
1604876400,J,442,359,4,0,11,0
1604876400,ABG,438,232,4,0,8,0
1604876400,WE,334,234,0,8,18,0
1604876400,SHL,88,58,2,2,2,0
1604876400,SM,567,388,11,7,13,0
1604876400,AP,356,237,6,0,11,0
1604876400,SON,431,353,26,6,6,0
1604876400,GTH,552,446,31,6,7,0
1604876400,TH,8963,6373,220,132,191,1
1604876400,IK,368,290,7,13,9,0
1604876400,GRZ,898,754,48,18,19,0
1604876400,UH,362,234,6,35,8,1
1604876400,NDH,173,124,2,0,4,0
1604876400,HBN,346,152,1,2,1,0
1604876400,WAK,256,217,3,0,10,0
1604876400,EF,806,528,8,22,26,0
1604876400,SOK,320,261,12,0,1,0
1604876400,G,548,381,24,0,6,0
1604876400,EIC,548,346,14,0,3,0
1604876400,KYF,184,105,1,4,9,0
1604962800,SOM,248,209,2,4,7,0
1604962800,SLF,276,172,1,14,4,1
1604962800,EA,92,63,4,12,4,0
1604962800,SHK,369,255,5,9,10,1
1604962800,J,456,370,4,14,11,0
1604962800,ABG,441,271,4,3,39,0
1604962800,WE,334,237,0,0,3,0
1604962800,SHL,89,62,2,1,4,0
1604962800,SM,571,430,12,4,42,1
1604962800,AP,361,248,6,5,11,0
1604962800,SON,432,359,27,1,6,1
1604962800,GTH,553,448,31,1,2,0
1604962800,TH,9172,6614,224,209,241,4
1604962800,IK,377,292,7,9,2,0
1604962800,GRZ,904,763,48,6,9,0
1604962800,UH,364,240,6,2,6,0
1604962800,NDH,174,127,2,1,3,0
1604962800,HBN,357,166,1,11,14,0
1604962800,WAK,270,223,3,14,6,0
1604962800,EF,850,560,8,44,32,0
1604962800,SOK,330,262,12,10,1,0
1604962800,G,563,391,24,15,10,0
1604962800,EIC,577,354,14,29,8,0
1604962800,KYF,184,112,1,0,7,0
1605049200,SOM,257,214,2,9,5,0
1605049200,SLF,285,178,1,9,6,0
