Datum,TH,ABG,EIC,EA,EF,G,GTH,GRZ,HBN,IK,J,KYF,NDH,SHK,SOK,SLF,SM,SOM,SON,SHL,UH,WAK,WE,AP
1653436800,141.65,134.24,164.99,-1.00,127.58,73.02,80.05,728.97,123.42,133.65,144.60,118.58,51.55,94.03,103.35,45.54,137.69,86.42,123.01,100.57,136.94,134.60,145.64,80.33
1653523200,116.90,120.81,164.99,-1.00,105.15,73.02,54.85,603.71,102.85,104.47,121.25,74.11,40.76,79.57,88.41,39.73,96.06,63.38,105.69,76.11,119.34,106.68,127.25,70.60
1653609600,101.44,78.31,128.99,-1.00,102.35,41.88,60.78,554.43,77.54,112.94,124.84,60.64,49.15,60.28,51.05,28.10,72.85,51.85,76.23,67.96,91.95,85.60,156.37,49.91
1653696000,101.44,78.31,128.99,-1.00,102.35,41.88,60.78,554.43,77.54,112.94,124.84,60.64,49.15,60.28,51.05,28.10,72.85,51.85,76.23,67.96,91.95,85.60,156.37,49.91
1653782400,101.44,78.31,128.99,-1.00,102.35,41.88,60.78,554.43,77.54,112.94,124.84,60.64,49.15,60.28,51.05,28.10,72.85,51.85,76.23,67.96,91.95,85.60,156.37,49.91
1653868800,80.11,102.92,103.99,-1.00,79.91,39.73,65.23,116.02,93.36,85.65,143.70,52.55,33.57,91.62,59.77,34.88,48.03,38.89,77.97,51.65,105.64,101.10,125.71,76.68
1653955200,86.86,93.97,129.99,-1.00,78.51,48.32,78.57,136.55,99.69,89.41,148.19,56.59,46.75,77.15,61.01,46.51,59.24,46.09,67.57,51.65,117.38,98.00,160.97,91.29
1654041600,87.47,96.20,159.99,-1.00,74.77,47.25,74.87,118.07,55.38,115.77,151.78,57.94,57.54,71.13,52.30,58.14,60.84,30.25,69.30,67.96,115.42,91.18,168.64,102.24
1654128000,100.08,96.20,191.99,-1.00,82.72,55.84,74.87,125.26,102.85,129.88,151.78,74.11,67.13,85.59,77.20,68.80,77.65,40.33,69.30,84.26,130.10,95.52,206.97,121.72
1654214400,106.12,135.36,168.99,-1.00,76.64,69.80,77.09,126.29,102.85,128.00,150.89,84.89,75.53,92.83,88.41,77.52,100.07,43.21,84.90,95.14,141.83,104.82,200.83,135.11
1654300800,106.12,135.36,168.99,-1.00,76.64,69.80,77.09,126.29,102.85,128.00,150.89,84.89,75.53,92.83,88.41,77.52,100.07,43.21,84.90,95.14,141.83,104.82,200.83,135.11
1654387200,106.12,135.36,168.99,-1.00,76.64,69.80,77.09,126.29,102.85,128.00,150.89,84.89,75.53,92.83,88.41,77.52,100.07,43.21,84.90,95.14,141.83,104.82,200.83,135.11
1654473600,73.22,76.07,146.99,-1.00,45.33,47.25,48.18,65.71,56.96,114.82,97.00,55.25,71.93,48.22,61.01,63.95,88.06,33.13,55.44,78.83,87.06,58.92,154.84,92.51
1654560000,81.33,117.46,119.99,-1.00,75.71,61.21,82.28,75.98,121.84,114.82,106.88,61.98,62.34,60.28,44.83,61.05,82.46,43.21,60.64,114.16,80.21,60.16,137.98,75.47
1654646400,87.75,104.03,118.99,-1.00,76.64,54.77,106.00,52.36,156.65,69.65,150.89,56.59,71.93,83.18,63.50,50.39,101.67,48.97,53.71,141.35,80.21,81.25,182.44,73.03
1654732800,101.06,162.21,106.99,-1.00,93.93,84.83,141.58,45.18,126.59,55.53,150.89,78.15,77.92,109.70,59.77,57.17,125.68,38.89,76.23,165.81,96.84,110.41,187.04,88.86
1654819200,116.58,123.05,161.99,-1.00,95.34,92.35,140.84,88.30,150.32,157.18,199.38,103.76,95.90,142.25,65.99,68.80,124.08,36.01,76.23,168.53,108.58,103.58,206.97,81.55
1654905600,116.58,123.05,161.99,-1.00,95.34,92.35,140.84,88.30,150.32,157.18,199.38,103.76,95.90,142.25,65.99,68.80,124.08,36.01,76.23,168.53,108.58,103.58,206.97,81.55
1654992000,116.58,123.05,161.99,-1.00,95.34,92.35,140.84,88.30,150.32,157.18,199.38,103.76,95.90,142.25,65.99,68.80,124.08,36.01,76.23,168.53,108.58,103.58,206.97,81.55
1655078400,163.68,185.70,232.99,-1.00,142.54,135.30,188.28,120.13,202.54,200.47,275.72,156.31,121.08,182.04,94.63,97.87,155.30,106.59,114.35,201.15,161.40,165.61,259.09,108.33
1655164800,162.98,153.26,276.98,-1.00,122.91,134.23,163.82,88.30,158.24,201.41,299.08,165.74,111.49,191.68,110.82,102.71,175.32,100.83,110.89,179.40,181.94,171.19,256.03,125.37
1655251200,172.45,176.75,310.98,-1.00,112.63,168.59,173.45,131.42,162.98,240.94,299.97,169.78,116.28,198.92,115.80,117.25,180.12,123.87,126.48,146.78,191.72,161.89,220.76,141.19
1655337600,172.59,142.07,290.98,-1.00,122.91,153.56,173.45,147.85,216.78,280.47,299.97,149.57,111.49,189.27,115.80,118.22,153.70,142.60,128.21,138.63,198.57,166.85,257.56,96.16
1655424000,179.95,173.39,324.98,-1.00,167.77,163.22,197.17,95.48,204.12,222.12,319.73,132.05,105.50,174.80,110.82,115.31,179.32,167.08,133.41,152.22,194.66,175.53,259.09,127.81
1655510400,179.95,173.39,324.98,-1.00,167.77,163.22,197.17,95.48,204.12,222.12,319.73,132.05,105.50,174.80,110.82,115.31,179.32,167.08,133.41,152.22,194.66,175.53,259.09,127.81
1655596800,179.95,173.39,324.98,-1.00,167.77,163.22,197.17,95.48,204.12,222.12,319.73,132.05,105.50,174.80,110.82,115.31,179.32,167.08,133.41,152.22,194.66,175.53,259.09,127.81
1655683200,174.61,111.87,255.98,-1.00,178.52,157.85,159.37,100.62,210.45,221.18,342.19,134.75,107.89,183.24,112.06,114.34,191.33,144.04,147.27,152.22,194.66,161.27,268.29,138.76
1655769600,194.25,205.83,397.98,-1.00,190.67,164.30,175.68,118.07,219.95,240.00,318.83,136.10,139.06,213.38,117.04,114.34,212.14,158.44,152.47,154.94,204.44,169.33,274.42,137.54
1655856000,206.53,230.44,429.97,-1.00,197.68,191.14,187.54,74.95,229.44,267.30,391.58,142.83,142.66,220.61,105.84,117.25,227.35,135.39,164.60,165.81,206.39,201.58,279.02,136.33
1655942400,223.03,240.51,541.97,-1.00,180.39,193.29,192.72,135.53,204.12,256.00,472.41,153.61,160.64,224.23,127.00,118.22,268.18,148.36,192.32,149.50,213.24,204.06,237.63,185.01
1656028800,225.28,243.87,531.97,-1.00,185.06,198.66,189.76,146.82,226.28,266.36,422.12,169.78,148.65,230.26,141.95,120.16,272.98,144.04,187.12,157.66,235.74,213.37,260.62,169.19
1656115200,225.28,243.87,531.97,-1.00,185.06,198.66,189.76,146.82,226.28,266.36,422.12,169.78,148.65,230.26,141.95,120.16,272.98,144.04,187.12,157.66,235.74,213.37,260.62,169.19
1656201600,225.32,243.87,531.97,-1.00,185.06,198.66,189.76,147.85,226.28,266.36,422.12,169.78,148.65,230.26,141.95,120.16,272.98,144.04,187.12,157.66,235.74,213.37,260.62,169.19
1656288000,246.23,315.46,658.96,-1.00,179.92,229.80,226.82,138.61,224.69,305.89,448.16,160.35,153.45,247.14,140.70,124.03,282.59,157.00,202.71,173.97,271.93,242.52,295.89,131.46
1656374400,254.34,265.12,610.96,-1.00,239.74,256.64,221.63,136.55,243.68,320.00,506.54,160.35,146.25,241.11,122.02,132.75,288.19,195.89,200.98,192.99,283.67,238.18,346.48,93.72
1656460800,270.88,266.24,571.97,-1.00,261.71,259.87,210.51,182.76,250.01,253.18,467.92,190.00,196.60,260.40,143.19,136.63,298.60,205.97,242.56,198.43,336.49,265.47,404.73,261.70
1656547200,289.87,232.68,677.96,-1.00,271.52,269.53,246.83,171.46,248.43,351.06,387.09,203.47,221.78,300.18,128.25,144.38,341.03,217.49,225.24,209.30,376.59,287.80,432.33,307.95
1656633600,299.43,305.39,732.96,-1.00,271.99,273.83,236.46,195.08,246.85,348.24,425.71,195.39,236.17,297.77,113.31,153.10,327.42,223.26,233.90,206.58,383.44,303.92,427.73,318.91
1656720000,299.43,305.39,732.96,-1.00,271.99,273.83,236.46,195.08,246.85,348.24,425.71,195.39,236.17,297.77,113.31,153.10,327.42,223.26,233.90,206.58,383.44,303.92,427.73,318.91
1656806400,299.38,305.39,732.96,-1.00,271.99,273.83,236.46,194.05,246.85,348.24,425.71,195.39,236.17,297.77,113.31,153.10,327.42,223.26,233.90,206.58,383.44,303.92,427.73,318.91
1656892800,314.38,347.90,725.96,-1.00,273.86,294.23,252.76,208.42,251.59,328.47,555.94,199.43,262.54,313.44,119.53,151.16,336.23,207.41,221.77,195.71,420.61,284.70,446.13,384.63
1656979200,312.32,330.00,554.97,-1.00,233.20,280.27,229.79,263.87,240.52,349.18,589.17,168.44,285.32,333.94,168.09,170.54,345.03,191.57,230.43,190.27,429.42,306.41,433.86,454.01
1657065600,326.52,374.75,752.95,-1.00,256.56,301.74,255.73,278.24,245.26,411.30,615.22,165.74,263.74,339.96,151.91,178.30,374.65,205.97,233.90,184.84,420.61,297.72,377.14,309.17
1657152000,302.76,400.48,735.96,-1.00,255.16,302.82,232.75,251.55,270.58,340.71,618.81,125.32,246.96,265.22,149.42,151.16,337.03,194.45,199.25,171.25,383.44,234.46,380.20,254.39
1657238400,323.15,363.56,770.95,-1.00,252.36,310.34,240.16,251.55,264.25,319.06,735.56,220.99,252.95,344.79,158.13,184.11,364.24,191.57,233.90,157.66,409.85,279.11,360.27,258.05
1657324800,323.15,363.56,770.95,-1.00,252.36,310.34,240.16,251.55,264.25,319.06,735.56,220.99,252.95,344.79,158.13,184.11,364.24,191.57,233.90,157.66,409.85,279.11,360.27,258.05
