Meldedatum,Landkreis,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
1580169600,LK Altenburger Land,0,0,0,0,0,0
1580256000,LK Altenburger Land,0,0,0,0,0,0
1580342400,LK Altenburger Land,0,0,0,0,0,0
1580428800,LK Altenburger Land,0,0,0,0,0,0
1580515200,LK Altenburger Land,0,0,0,0,0,0
1580601600,LK Altenburger Land,0,0,0,0,0,0
1580688000,LK Altenburger Land,0,0,0,0,0,0
1580774400,LK Altenburger Land,0,0,0,0,0,0
1580860800,LK Altenburger Land,0,0,0,0,0,0
1580947200,LK Altenburger Land,0,0,0,0,0,0
1581033600,LK Altenburger Land,0,0,0,0,0,0
1581120000,LK Altenburger Land,0,0,0,0,0,0
1581206400,LK Altenburger Land,0,0,0,0,0,0
1581292800,LK Altenburger Land,0,0,0,0,0,0
1581379200,LK Altenburger Land,0,0,0,0,0,0
1581465600,LK Altenburger Land,0,0,0,0,0,0
1581552000,LK Altenburger Land,0,0,0,0,0,0
1581638400,LK Altenburger Land,0,0,0,0,0,0
1581724800,LK Altenburger Land,0,0,0,0,0,0
1581811200,LK Altenburger Land,0,0,0,0,0,0
1581897600,LK Altenburger Land,0,0,0,0,0,0
1581984000,LK Altenburger Land,0,0,0,0,0,0
1582070400,LK Altenburger Land,0,0,0,0,0,0
1582156800,LK Altenburger Land,0,0,0,0,0,0
1582243200,LK Altenburger Land,0,0,0,0,0,0
1582329600,LK Altenburger Land,0,0,0,0,0,0
1582416000,LK Altenburger Land,0,0,0,0,0,0
1582502400,LK Altenburger Land,0,0,0,0,0,0
1582588800,LK Altenburger Land,0,0,0,0,0,0
1582675200,LK Altenburger Land,0,0,0,0,0,0
1582761600,LK Altenburger Land,0,0,0,0,0,0
1582848000,LK Altenburger Land,0,0,0,0,0,0
1582934400,LK Altenburger Land,0,0,0,0,0,0
1583020800,LK Altenburger Land,0,0,0,0,0,0
1583107200,LK Altenburger Land,0,0,0,0,0,0
1583193600,LK Altenburger Land,0,0,0,0,0,0
1583280000,LK Altenburger Land,0,0,0,0,0,0
1583366400,LK Altenburger Land,0,0,0,0,0,0
1583452800,LK Altenburger Land,0,0,0,0,0,0
1583539200,LK Altenburger Land,0,0,0,0,0,0
1583625600,LK Altenburger Land,0,0,0,0,0,0
1583712000,LK Altenburger Land,0,0,0,0,0,0
1583798400,LK Altenburger Land,0,0,0,0,0,0
1583884800,LK Altenburger Land,0,0,0,0,0,0
1583971200,LK Altenburger Land,0,0,0,0,0,0
1584057600,LK Altenburger Land,2,2,0,2,2,0
1584144000,LK Altenburger Land,2,2,0,0,0,0
1584230400,LK Altenburger Land,2,2,0,0,0,0
1584316800,LK Altenburger Land,3,3,0,1,1,0
1584403200,LK Altenburger Land,5,5,0,2,2,0
1584489600,LK Altenburger Land,5,5,0,0,0,0
1584576000,LK Altenburger Land,5,5,0,0,0,0
1584662400,LK Altenburger Land,5,5,0,0,0,0
1584748800,LK Altenburger Land,7,7,0,2,2,0
1584835200,LK Altenburger Land,8,8,0,1,1,0
1584921600,LK Altenburger Land,8,8,0,0,0,0
1585008000,LK Altenburger Land,16,15,1,8,7,1
1585094400,LK Altenburger Land,17,16,1,1,1,0
1585180800,LK Altenburger Land,17,16,1,0,0,0
1585267200,LK Altenburger Land,19,18,1,2,2,0
1585353600,LK Altenburger Land,20,19,1,1,1,0
1585440000,LK Altenburger Land,20,19,1,0,0,0
1585526400,LK Altenburger Land,20,19,1,0,0,0
1585612800,LK Altenburger Land,24,23,1,4,4,0
1585699200,LK Altenburger Land,28,27,1,4,4,0
1585785600,LK Altenburger Land,30,29,1,2,2,0
1585872000,LK Altenburger Land,30,29,1,0,0,0
1585958400,LK Altenburger Land,30,29,1,0,0,0
1586044800,LK Altenburger Land,31,30,1,1,1,0
1586131200,LK Altenburger Land,31,30,1,0,0,0
1586217600,LK Altenburger Land,33,31,2,2,1,1
1586304000,LK Altenburger Land,33,31,2,0,0,0
1586390400,LK Altenburger Land,34,31,3,1,0,1
1586476800,LK Altenburger Land,36,33,3,2,2,0
1586563200,LK Altenburger Land,36,33,3,0,0,0
1586649600,LK Altenburger Land,36,33,3,0,0,0
1586736000,LK Altenburger Land,36,33,3,0,0,0
1586822400,LK Altenburger Land,37,34,3,1,1,0
1586908800,LK Altenburger Land,38,35,3,1,1,0
1586995200,LK Altenburger Land,41,38,3,3,3,0
1587081600,LK Altenburger Land,41,38,3,0,0,0
1587168000,LK Altenburger Land,41,38,3,0,0,0
1587254400,LK Altenburger Land,41,38,3,0,0,0
1587340800,LK Altenburger Land,44,41,3,3,3,0
1587427200,LK Altenburger Land,45,42,3,1,1,0
1587513600,LK Altenburger Land,46,43,3,1,1,0
1587600000,LK Altenburger Land,47,44,3,1,1,0
1587686400,LK Altenburger Land,47,44,3,0,0,0
1587772800,LK Altenburger Land,47,44,3,0,0,0
1587859200,LK Altenburger Land,47,44,3,0,0,0
1587945600,LK Altenburger Land,48,45,3,1,1,0
1588032000,LK Altenburger Land,50,47,3,2,2,0
1588118400,LK Altenburger Land,51,48,3,1,1,0
1588204800,LK Altenburger Land,52,49,3,1,1,0
1588291200,LK Altenburger Land,52,49,3,0,0,0
1588377600,LK Altenburger Land,52,49,3,0,0,0
1588464000,LK Altenburger Land,52,49,3,0,0,0
1588550400,LK Altenburger Land,52,49,3,0,0,0
1588636800,LK Altenburger Land,52,49,3,0,0,0
1588723200,LK Altenburger Land,53,50,3,1,1,0
1588809600,LK Altenburger Land,54,51,3,1,1,0
1588896000,LK Altenburger Land,54,51,3,0,0,0
1588982400,LK Altenburger Land,54,51,3,0,0,0
1589068800,LK Altenburger Land,54,51,3,0,0,0
1589155200,LK Altenburger Land,59,56,3,5,5,0
1589241600,LK Altenburger Land,59,56,3,0,0,0
1589328000,LK Altenburger Land,59,56,3,0,0,0
1589414400,LK Altenburger Land,59,56,3,0,0,0
1589500800,LK Altenburger Land,59,56,3,0,0,0
1589587200,LK Altenburger Land,59,56,3,0,0,0
1589673600,LK Altenburger Land,59,56,3,0,0,0
1589760000,LK Altenburger Land,60,57,3,1,1,0
1589846400,LK Altenburger Land,61,58,3,1,1,0
1589932800,LK Altenburger Land,62,59,3,1,1,0
1590019200,LK Altenburger Land,63,60,3,1,1,0
1590105600,LK Altenburger Land,63,60,3,0,0,0
1590192000,LK Altenburger Land,63,60,3,0,0,0
1590278400,LK Altenburger Land,63,60,3,0,0,0
1590364800,LK Altenburger Land,64,61,3,1,1,0
1590451200,LK Altenburger Land,65,61,3,1,0,0
1590537600,LK Altenburger Land,66,61,3,1,0,0
1590624000,LK Altenburger Land,70,61,3,4,0,0
1590710400,LK Altenburger Land,71,61,3,1,0,0
1590796800,LK Altenburger Land,71,61,3,0,0,0
1590883200,LK Altenburger Land,71,61,3,0,0,0
1590969600,LK Altenburger Land,71,61,3,0,0,0
1591056000,LK Altenburger Land,71,61,3,0,0,0
1591142400,LK Altenburger Land,71,61,3,0,0,0
1591228800,LK Altenburger Land,71,61,3,0,0,0
1580169600,LK Eichsfeld,0,0,0,0,0,0
1580256000,LK Eichsfeld,0,0,0,0,0,0
1580342400,LK Eichsfeld,0,0,0,0,0,0
1580428800,LK Eichsfeld,0,0,0,0,0,0
1580515200,LK Eichsfeld,0,0,0,0,0,0
1580601600,LK Eichsfeld,0,0,0,0,0,0
1580688000,LK Eichsfeld,0,0,0,0,0,0
1580774400,LK Eichsfeld,0,0,0,0,0,0
1580860800,LK Eichsfeld,0,0,0,0,0,0
1580947200,LK Eichsfeld,0,0,0,0,0,0
1581033600,LK Eichsfeld,0,0,0,0,0,0
1581120000,LK Eichsfeld,0,0,0,0,0,0
1581206400,LK Eichsfeld,0,0,0,0,0,0
1581292800,LK Eichsfeld,0,0,0,0,0,0
1581379200,LK Eichsfeld,0,0,0,0,0,0
1581465600,LK Eichsfeld,0,0,0,0,0,0
1581552000,LK Eichsfeld,0,0,0,0,0,0
1581638400,LK Eichsfeld,0,0,0,0,0,0
1581724800,LK Eichsfeld,0,0,0,0,0,0
1581811200,LK Eichsfeld,0,0,0,0,0,0
1581897600,LK Eichsfeld,0,0,0,0,0,0
1581984000,LK Eichsfeld,0,0,0,0,0,0
1582070400,LK Eichsfeld,0,0,0,0,0,0
1582156800,LK Eichsfeld,0,0,0,0,0,0
1582243200,LK Eichsfeld,0,0,0,0,0,0
1582329600,LK Eichsfeld,0,0,0,0,0,0
1582416000,LK Eichsfeld,0,0,0,0,0,0
1582502400,LK Eichsfeld,0,0,0,0,0,0
1582588800,LK Eichsfeld,0,0,0,0,0,0
1582675200,LK Eichsfeld,0,0,0,0,0,0
1582761600,LK Eichsfeld,0,0,0,0,0,0
1582848000,LK Eichsfeld,0,0,0,0,0,0
1582934400,LK Eichsfeld,0,0,0,0,0,0
1583020800,LK Eichsfeld,0,0,0,0,0,0
1583107200,LK Eichsfeld,0,0,0,0,0,0
1583193600,LK Eichsfeld,0,0,0,0,0,0
1583280000,LK Eichsfeld,0,0,0,0,0,0
1583366400,LK Eichsfeld,0,0,0,0,0,0
1583452800,LK Eichsfeld,0,0,0,0,0,0
1583539200,LK Eichsfeld,0,0,0,0,0,0
1583625600,LK Eichsfeld,0,0,0,0,0,0
1583712000,LK Eichsfeld,0,0,0,0,0,0
1583798400,LK Eichsfeld,0,0,0,0,0,0
1583884800,LK Eichsfeld,0,0,0,0,0,0
1583971200,LK Eichsfeld,0,0,0,0,0,0
1584057600,LK Eichsfeld,1,1,0,1,1,0
1584144000,LK Eichsfeld,2,2,0,1,1,0
1584230400,LK Eichsfeld,3,3,0,1,1,0
1584316800,LK Eichsfeld,3,3,0,0,0,0
1584403200,LK Eichsfeld,3,3,0,0,0,0
1584489600,LK Eichsfeld,3,3,0,0,0,0
1584576000,LK Eichsfeld,4,4,0,1,1,0
1584662400,LK Eichsfeld,8,8,0,4,4,0
1584748800,LK Eichsfeld,18,17,1,10,9,1
1584835200,LK Eichsfeld,19,18,1,1,1,0
1584921600,LK Eichsfeld,20,19,1,1,1,0
1585008000,LK Eichsfeld,30,29,1,10,10,0
1585094400,LK Eichsfeld,37,36,1,7,7,0
1585180800,LK Eichsfeld,40,39,1,3,3,0
1585267200,LK Eichsfeld,44,43,1,4,4,0
1585353600,LK Eichsfeld,49,48,1,5,5,0
1585440000,LK Eichsfeld,51,50,1,2,2,0
1585526400,LK Eichsfeld,52,51,1,1,1,0
1585612800,LK Eichsfeld,57,56,1,5,5,0
1585699200,LK Eichsfeld,61,60,1,4,4,0
1585785600,LK Eichsfeld,64,63,1,3,3,0
1585872000,LK Eichsfeld,66,65,1,2,2,0
1585958400,LK Eichsfeld,70,69,1,4,4,0
1586044800,LK Eichsfeld,70,69,1,0,0,0
1586131200,LK Eichsfeld,71,70,1,1,1,0
1586217600,LK Eichsfeld,75,71,4,4,1,3
1586304000,LK Eichsfeld,79,75,4,4,4,0
1586390400,LK Eichsfeld,85,81,4,6,6,0
1586476800,LK Eichsfeld,89,84,5,4,3,1
1586563200,LK Eichsfeld,89,84,5,0,0,0
1586649600,LK Eichsfeld,89,84,5,0,0,0
1586736000,LK Eichsfeld,92,87,5,3,3,0
1586822400,LK Eichsfeld,95,90,5,3,3,0
1586908800,LK Eichsfeld,98,93,5,3,3,0
1586995200,LK Eichsfeld,103,98,5,5,5,0
1587081600,LK Eichsfeld,105,100,5,2,2,0
1587168000,LK Eichsfeld,107,102,5,2,2,0
1587254400,LK Eichsfeld,107,102,5,0,0,0
1587340800,LK Eichsfeld,107,102,5,0,0,0
1587427200,LK Eichsfeld,107,102,5,0,0,0
1587513600,LK Eichsfeld,111,106,5,4,4,0
1587600000,LK Eichsfeld,113,108,5,2,2,0
1587686400,LK Eichsfeld,113,108,5,0,0,0
1587772800,LK Eichsfeld,114,109,5,1,1,0
1587859200,LK Eichsfeld,115,110,5,1,1,0
1587945600,LK Eichsfeld,115,110,5,0,0,0
1588032000,LK Eichsfeld,125,116,9,10,6,4
1588118400,LK Eichsfeld,128,119,9,3,3,0
1588204800,LK Eichsfeld,128,119,9,0,0,0
1588291200,LK Eichsfeld,130,121,9,2,2,0
1588377600,LK Eichsfeld,133,124,9,3,3,0
1588464000,LK Eichsfeld,133,124,9,0,0,0
1588550400,LK Eichsfeld,134,125,9,1,1,0
1588636800,LK Eichsfeld,134,125,9,0,0,0
1588723200,LK Eichsfeld,134,125,9,0,0,0
1588809600,LK Eichsfeld,135,126,9,1,1,0
1588896000,LK Eichsfeld,136,127,9,1,1,0
1588982400,LK Eichsfeld,136,127,9,0,0,0
1589068800,LK Eichsfeld,136,127,9,0,0,0
1589155200,LK Eichsfeld,136,127,9,0,0,0
1589241600,LK Eichsfeld,138,129,9,2,2,0
1589328000,LK Eichsfeld,138,129,9,0,0,0
1589414400,LK Eichsfeld,138,129,9,0,0,0
1589500800,LK Eichsfeld,138,129,9,0,0,0
1589587200,LK Eichsfeld,139,130,9,1,1,0
1589673600,LK Eichsfeld,139,130,9,0,0,0
1589760000,LK Eichsfeld,139,130,9,0,0,0
1589846400,LK Eichsfeld,143,133,9,4,3,0
1589932800,LK Eichsfeld,145,135,9,2,2,0
1590019200,LK Eichsfeld,151,140,9,6,5,0
1590105600,LK Eichsfeld,151,140,9,0,0,0
1590192000,LK Eichsfeld,151,140,9,0,0,0
1590278400,LK Eichsfeld,151,140,9,0,0,0
1590364800,LK Eichsfeld,151,140,9,0,0,0
1590451200,LK Eichsfeld,152,141,9,1,1,0
1590537600,LK Eichsfeld,153,142,9,1,1,0
1590624000,LK Eichsfeld,153,142,9,0,0,0
1590710400,LK Eichsfeld,155,143,9,2,1,0
1590796800,LK Eichsfeld,157,143,9,2,0,0
1590883200,LK Eichsfeld,157,143,9,0,0,0
1590969600,LK Eichsfeld,157,143,9,0,0,0
1591056000,LK Eichsfeld,157,143,9,0,0,0
1591142400,LK Eichsfeld,157,143,9,0,0,0
1591228800,LK Eichsfeld,157,143,9,0,0,0
1580169600,LK Gotha,0,0,0,0,0,0
1580256000,LK Gotha,0,0,0,0,0,0
1580342400,LK Gotha,0,0,0,0,0,0
1580428800,LK Gotha,0,0,0,0,0,0
1580515200,LK Gotha,0,0,0,0,0,0
1580601600,LK Gotha,0,0,0,0,0,0
1580688000,LK Gotha,0,0,0,0,0,0
1580774400,LK Gotha,0,0,0,0,0,0
1580860800,LK Gotha,0,0,0,0,0,0
1580947200,LK Gotha,0,0,0,0,0,0
1581033600,LK Gotha,0,0,0,0,0,0
1581120000,LK Gotha,0,0,0,0,0,0
1581206400,LK Gotha,0,0,0,0,0,0
1581292800,LK Gotha,0,0,0,0,0,0
1581379200,LK Gotha,0,0,0,0,0,0
1581465600,LK Gotha,0,0,0,0,0,0
1581552000,LK Gotha,0,0,0,0,0,0
1581638400,LK Gotha,0,0,0,0,0,0
1581724800,LK Gotha,0,0,0,0,0,0
1581811200,LK Gotha,0,0,0,0,0,0
1581897600,LK Gotha,0,0,0,0,0,0
1581984000,LK Gotha,0,0,0,0,0,0
1582070400,LK Gotha,0,0,0,0,0,0
1582156800,LK Gotha,0,0,0,0,0,0
1582243200,LK Gotha,0,0,0,0,0,0
1582329600,LK Gotha,0,0,0,0,0,0
1582416000,LK Gotha,0,0,0,0,0,0
1582502400,LK Gotha,0,0,0,0,0,0
1582588800,LK Gotha,0,0,0,0,0,0
1582675200,LK Gotha,0,0,0,0,0,0
1582761600,LK Gotha,0,0,0,0,0,0
1582848000,LK Gotha,0,0,0,0,0,0
1582934400,LK Gotha,0,0,0,0,0,0
1583020800,LK Gotha,0,0,0,0,0,0
1583107200,LK Gotha,0,0,0,0,0,0
1583193600,LK Gotha,0,0,0,0,0,0
1583280000,LK Gotha,0,0,0,0,0,0
1583366400,LK Gotha,0,0,0,0,0,0
1583452800,LK Gotha,0,0,0,0,0,0
1583539200,LK Gotha,0,0,0,0,0,0
1583625600,LK Gotha,0,0,0,0,0,0
1583712000,LK Gotha,0,0,0,0,0,0
1583798400,LK Gotha,0,0,0,0,0,0
1583884800,LK Gotha,0,0,0,0,0,0
1583971200,LK Gotha,0,0,0,0,0,0
1584057600,LK Gotha,0,0,0,0,0,0
1584144000,LK Gotha,1,1,0,1,1,0
1584230400,LK Gotha,1,1,0,0,0,0
1584316800,LK Gotha,1,1,0,0,0,0
1584403200,LK Gotha,1,1,0,0,0,0
1584489600,LK Gotha,1,1,0,0,0,0
1584576000,LK Gotha,4,4,0,3,3,0
1584662400,LK Gotha,9,9,0,5,5,0
1584748800,LK Gotha,9,9,0,0,0,0
1584835200,LK Gotha,9,9,0,0,0,0
1584921600,LK Gotha,15,15,0,6,6,0
1585008000,LK Gotha,17,17,0,2,2,0
1585094400,LK Gotha,17,17,0,0,0,0
1585180800,LK Gotha,20,19,1,3,2,1
1585267200,LK Gotha,21,20,1,1,1,0
1585353600,LK Gotha,21,20,1,0,0,0
1585440000,LK Gotha,22,21,1,1,1,0
1585526400,LK Gotha,23,22,1,1,1,0
1585612800,LK Gotha,27,26,1,4,4,0
1585699200,LK Gotha,28,27,1,1,1,0
1585785600,LK Gotha,34,32,2,6,5,1
1585872000,LK Gotha,35,33,2,1,1,0
1585958400,LK Gotha,36,34,2,1,1,0
1586044800,LK Gotha,36,34,2,0,0,0
1586131200,LK Gotha,40,38,2,4,4,0
1586217600,LK Gotha,47,44,3,7,6,1
1586304000,LK Gotha,55,52,3,8,8,0
1586390400,LK Gotha,58,55,3,3,3,0
1586476800,LK Gotha,63,58,5,5,3,2
1586563200,LK Gotha,71,65,6,8,7,1
1586649600,LK Gotha,74,68,6,3,3,0
1586736000,LK Gotha,84,77,7,10,9,1
1586822400,LK Gotha,89,81,8,5,4,1
1586908800,LK Gotha,98,89,9,9,8,1
1586995200,LK Gotha,108,99,9,10,10,0
1587081600,LK Gotha,116,106,10,8,7,1
1587168000,LK Gotha,127,116,11,11,10,1
1587254400,LK Gotha,128,117,11,1,1,0
1587340800,LK Gotha,132,119,13,4,2,2
1587427200,LK Gotha,148,134,14,16,15,1
1587513600,LK Gotha,162,147,15,14,13,1
1587600000,LK Gotha,169,154,15,7,7,0
1587686400,LK Gotha,181,166,15,12,12,0
1587772800,LK Gotha,183,168,15,2,2,0
1587859200,LK Gotha,190,174,16,7,6,1
1587945600,LK Gotha,196,178,18,6,4,2
1588032000,LK Gotha,215,194,20,19,16,2
1588118400,LK Gotha,226,204,21,11,10,1
1588204800,LK Gotha,240,215,24,14,11,3
1588291200,LK Gotha,241,216,24,1,1,0
1588377600,LK Gotha,241,216,24,0,0,0
1588464000,LK Gotha,241,216,24,0,0,0
1588550400,LK Gotha,241,216,24,0,0,0
1588636800,LK Gotha,244,218,25,3,2,1
1588723200,LK Gotha,249,222,26,5,4,1
1588809600,LK Gotha,257,230,26,8,8,0
1588896000,LK Gotha,260,233,26,3,3,0
1588982400,LK Gotha,264,236,27,4,3,1
1589068800,LK Gotha,268,239,28,4,3,1
1589155200,LK Gotha,269,240,28,1,1,0
1589241600,LK Gotha,270,241,28,1,1,0
1589328000,LK Gotha,271,242,28,1,1,0
1589414400,LK Gotha,272,242,29,1,0,1
1589500800,LK Gotha,275,244,30,3,2,1
1589587200,LK Gotha,275,244,30,0,0,0
1589673600,LK Gotha,275,244,30,0,0,0
1589760000,LK Gotha,276,245,30,1,1,0
1589846400,LK Gotha,276,245,30,0,0,0
1589932800,LK Gotha,278,247,30,2,2,0
1590019200,LK Gotha,278,247,30,0,0,0
1590105600,LK Gotha,280,249,30,2,2,0
1590192000,LK Gotha,281,249,30,1,0,0
1590278400,LK Gotha,281,249,30,0,0,0
1590364800,LK Gotha,281,249,30,0,0,0
1590451200,LK Gotha,286,249,30,5,0,0
1590537600,LK Gotha,292,250,30,6,1,0
1590624000,LK Gotha,297,250,30,5,0,0
1590710400,LK Gotha,297,250,30,0,0,0
1590796800,LK Gotha,297,250,30,0,0,0
1590883200,LK Gotha,297,250,30,0,0,0
1590969600,LK Gotha,297,250,30,0,0,0
1591056000,LK Gotha,297,250,30,0,0,0
1591142400,LK Gotha,298,250,30,1,0,0
1591228800,LK Gotha,299,250,30,1,0,0
1580169600,LK Greiz,0,0,0,0,0,0
1580256000,LK Greiz,0,0,0,0,0,0
1580342400,LK Greiz,0,0,0,0,0,0
1580428800,LK Greiz,0,0,0,0,0,0
1580515200,LK Greiz,0,0,0,0,0,0
1580601600,LK Greiz,0,0,0,0,0,0
1580688000,LK Greiz,0,0,0,0,0,0
1580774400,LK Greiz,0,0,0,0,0,0
1580860800,LK Greiz,0,0,0,0,0,0
1580947200,LK Greiz,0,0,0,0,0,0
1581033600,LK Greiz,0,0,0,0,0,0
1581120000,LK Greiz,0,0,0,0,0,0
1581206400,LK Greiz,0,0,0,0,0,0
1581292800,LK Greiz,0,0,0,0,0,0
1581379200,LK Greiz,0,0,0,0,0,0
1581465600,LK Greiz,0,0,0,0,0,0
1581552000,LK Greiz,0,0,0,0,0,0
1581638400,LK Greiz,0,0,0,0,0,0
1581724800,LK Greiz,0,0,0,0,0,0
1581811200,LK Greiz,0,0,0,0,0,0
1581897600,LK Greiz,0,0,0,0,0,0
1581984000,LK Greiz,0,0,0,0,0,0
1582070400,LK Greiz,0,0,0,0,0,0
1582156800,LK Greiz,0,0,0,0,0,0
1582243200,LK Greiz,0,0,0,0,0,0
1582329600,LK Greiz,0,0,0,0,0,0
1582416000,LK Greiz,0,0,0,0,0,0
1582502400,LK Greiz,0,0,0,0,0,0
1582588800,LK Greiz,0,0,0,0,0,0
1582675200,LK Greiz,0,0,0,0,0,0
1582761600,LK Greiz,0,0,0,0,0,0
1582848000,LK Greiz,0,0,0,0,0,0
1582934400,LK Greiz,0,0,0,0,0,0
1583020800,LK Greiz,0,0,0,0,0,0
1583107200,LK Greiz,0,0,0,0,0,0
1583193600,LK Greiz,0,0,0,0,0,0
1583280000,LK Greiz,0,0,0,0,0,0
1583366400,LK Greiz,0,0,0,0,0,0
1583452800,LK Greiz,0,0,0,0,0,0
1583539200,LK Greiz,0,0,0,0,0,0
1583625600,LK Greiz,0,0,0,0,0,0
1583712000,LK Greiz,0,0,0,0,0,0
1583798400,LK Greiz,0,0,0,0,0,0
1583884800,LK Greiz,0,0,0,0,0,0
1583971200,LK Greiz,0,0,0,0,0,0
1584057600,LK Greiz,0,0,0,0,0,0
1584144000,LK Greiz,1,1,0,1,1,0
1584230400,LK Greiz,1,1,0,0,0,0
1584316800,LK Greiz,3,3,0,2,2,0
1584403200,LK Greiz,7,7,0,4,4,0
1584489600,LK Greiz,15,15,0,8,8,0
1584576000,LK Greiz,22,22,0,7,7,0
1584662400,LK Greiz,30,30,0,8,8,0
1584748800,LK Greiz,36,36,0,6,6,0
1584835200,LK Greiz,45,45,0,9,9,0
1584921600,LK Greiz,51,50,1,6,5,1
1585008000,LK Greiz,58,57,1,7,7,0
1585094400,LK Greiz,77,73,4,19,16,3
1585180800,LK Greiz,94,89,5,17,16,1
1585267200,LK Greiz,102,97,5,8,8,0
1585353600,LK Greiz,112,107,5,10,10,0
1585440000,LK Greiz,121,115,6,9,8,1
1585526400,LK Greiz,123,116,7,2,1,1
1585612800,LK Greiz,134,126,8,11,10,1
1585699200,LK Greiz,145,137,8,11,11,0
1585785600,LK Greiz,157,148,9,12,11,1
1585872000,LK Greiz,166,156,10,9,8,1
1585958400,LK Greiz,173,162,11,7,6,1
1586044800,LK Greiz,185,174,11,12,12,0
1586131200,LK Greiz,192,180,12,7,6,1
1586217600,LK Greiz,205,191,14,13,11,2
1586304000,LK Greiz,212,198,14,7,7,0
1586390400,LK Greiz,225,211,14,13,13,0
1586476800,LK Greiz,230,215,15,5,4,1
1586563200,LK Greiz,233,215,18,3,0,3
1586649600,LK Greiz,242,223,19,9,8,1
1586736000,LK Greiz,243,223,20,1,0,1
1586822400,LK Greiz,251,230,21,8,7,1
1586908800,LK Greiz,253,231,22,2,1,1
1586995200,LK Greiz,285,262,23,32,31,1
1587081600,LK Greiz,292,269,23,7,7,0
1587168000,LK Greiz,302,276,26,10,7,3
1587254400,LK Greiz,310,284,26,8,8,0
1587340800,LK Greiz,316,290,26,6,6,0
1587427200,LK Greiz,335,307,28,19,17,2
1587513600,LK Greiz,343,314,29,8,7,1
1587600000,LK Greiz,364,334,30,21,20,1
1587686400,LK Greiz,377,346,31,13,12,1
1587772800,LK Greiz,389,355,34,12,9,3
1587859200,LK Greiz,396,362,34,7,7,0
1587945600,LK Greiz,403,368,35,7,6,1
1588032000,LK Greiz,414,378,36,11,10,1
1588118400,LK Greiz,424,386,38,10,8,2
1588204800,LK Greiz,445,404,41,21,18,3
1588291200,LK Greiz,449,408,41,4,4,0
1588377600,LK Greiz,455,413,42,6,5,1
1588464000,LK Greiz,456,413,43,1,0,1
1588550400,LK Greiz,477,434,43,21,21,0
1588636800,LK Greiz,499,456,43,22,22,0
1588723200,LK Greiz,510,466,44,11,10,1
1588809600,LK Greiz,519,475,44,9,9,0
1588896000,LK Greiz,522,478,44,3,3,0
1588982400,LK Greiz,529,484,44,7,6,0
1589068800,LK Greiz,530,485,44,1,1,0
1589155200,LK Greiz,538,491,45,8,6,1
1589241600,LK Greiz,553,505,45,15,14,0
1589328000,LK Greiz,561,512,45,8,7,0
1589414400,LK Greiz,567,517,45,6,5,0
1589500800,LK Greiz,571,520,45,4,3,0
1589587200,LK Greiz,575,523,45,4,3,0
1589673600,LK Greiz,581,529,45,6,6,0
1589760000,LK Greiz,581,529,45,0,0,0
1589846400,LK Greiz,588,534,45,7,5,0
1589932800,LK Greiz,590,535,45,2,1,0
1590019200,LK Greiz,597,541,45,7,6,0
1590105600,LK Greiz,601,543,45,4,2,0
1590192000,LK Greiz,604,545,45,3,2,0
1590278400,LK Greiz,609,549,45,5,4,0
1590364800,LK Greiz,610,549,46,1,0,1
1590451200,LK Greiz,615,550,46,5,1,0
1590537600,LK Greiz,619,551,46,4,1,0
1590624000,LK Greiz,620,551,46,1,0,0
1590710400,LK Greiz,622,552,46,2,1,0
1590796800,LK Greiz,622,552,46,0,0,0
1590883200,LK Greiz,624,552,46,2,0,0
1590969600,LK Greiz,625,552,46,1,0,0
1591056000,LK Greiz,625,552,46,0,0,0
1591142400,LK Greiz,625,552,46,0,0,0
1591228800,LK Greiz,625,552,46,0,0,0
1580169600,LK Hildburghausen,0,0,0,0,0,0
1580256000,LK Hildburghausen,0,0,0,0,0,0
1580342400,LK Hildburghausen,0,0,0,0,0,0
1580428800,LK Hildburghausen,0,0,0,0,0,0
1580515200,LK Hildburghausen,0,0,0,0,0,0
1580601600,LK Hildburghausen,0,0,0,0,0,0
1580688000,LK Hildburghausen,0,0,0,0,0,0
1580774400,LK Hildburghausen,0,0,0,0,0,0
1580860800,LK Hildburghausen,0,0,0,0,0,0
1580947200,LK Hildburghausen,0,0,0,0,0,0
1581033600,LK Hildburghausen,0,0,0,0,0,0
1581120000,LK Hildburghausen,0,0,0,0,0,0
1581206400,LK Hildburghausen,0,0,0,0,0,0
1581292800,LK Hildburghausen,0,0,0,0,0,0
1581379200,LK Hildburghausen,0,0,0,0,0,0
1581465600,LK Hildburghausen,0,0,0,0,0,0
1581552000,LK Hildburghausen,0,0,0,0,0,0
1581638400,LK Hildburghausen,0,0,0,0,0,0
1581724800,LK Hildburghausen,0,0,0,0,0,0
1581811200,LK Hildburghausen,0,0,0,0,0,0
1581897600,LK Hildburghausen,0,0,0,0,0,0
1581984000,LK Hildburghausen,0,0,0,0,0,0
1582070400,LK Hildburghausen,0,0,0,0,0,0
1582156800,LK Hildburghausen,0,0,0,0,0,0
1582243200,LK Hildburghausen,0,0,0,0,0,0
1582329600,LK Hildburghausen,0,0,0,0,0,0
1582416000,LK Hildburghausen,0,0,0,0,0,0
1582502400,LK Hildburghausen,0,0,0,0,0,0
