Impfdatum,LandkreisId_Impfort,Altersgruppe,Impfschutz,Anzahl
2021-10-02,16069,60+,1,10
2021-10-02,16070,12-17,1,8
2021-10-02,16070,12-17,2,8
2021-10-02,16070,18-59,1,45
2021-10-02,16070,18-59,2,31
2021-10-02,16070,60+,1,10
2021-10-02,16070,60+,2,8
2021-10-02,16070,60+,3,11
2021-10-02,16071,18-59,1,16
2021-10-02,16071,18-59,2,18
2021-10-02,16071,60+,3,8
2021-10-02,16072,12-17,1,6
2021-10-02,16072,12-17,2,7
2021-10-02,16072,18-59,1,23
2021-10-02,16072,18-59,2,29
2021-10-02,16072,18-59,3,7
2021-10-02,16072,60+,1,10
2021-10-02,16072,60+,2,5
2021-10-02,16073,12-17,1,7
2021-10-02,16073,18-59,1,47
2021-10-02,16073,18-59,2,18
2021-10-02,16073,60+,1,7
2021-10-02,16074,12-17,1,6
2021-10-02,16074,12-17,2,11
2021-10-02,16074,60+,3,6
2021-10-02,16075,12-17,1,7
2021-10-02,16075,12-17,2,12
2021-10-02,16075,18-59,1,32
2021-10-02,16075,18-59,2,24
2021-10-02,16075,60+,1,7
2021-10-02,16075,60+,2,7
2021-10-02,16076,12-17,1,5
2021-10-02,16076,12-17,2,5
2021-10-02,16076,18-59,1,10
2021-10-02,16076,18-59,2,5
2021-10-02,16076,60+,1,6
2021-10-02,16077,12-17,1,5
2021-10-02,16077,12-17,2,10
2021-10-02,16077,18-59,1,28
2021-10-02,16077,18-59,2,20
2021-10-02,16077,18-59,3,5
2021-10-02,16077,60+,1,6
2021-10-02,16077,60+,2,6
2021-10-03,16051,12-17,1,13
2021-10-03,16051,18-59,1,136
2021-10-03,16051,18-59,2,23
2021-10-03,16051,60+,3,8
2021-10-03,16053,12-17,2,29
2021-10-03,16053,18-59,2,58
2021-10-03,16066,12-17,2,7
2021-10-03,16066,18-59,1,9
2021-10-03,16066,18-59,2,36
2021-10-03,16066,60+,2,6
2021-10-04,16051,12-17,1,17
2021-10-04,16051,12-17,2,35
2021-10-04,16051,18-59,1,86
2021-10-04,16051,18-59,2,122
2021-10-04,16051,18-59,3,23
2021-10-04,16051,60+,1,17
2021-10-04,16051,60+,2,13
2021-10-04,16051,60+,3,78
2021-10-04,16052,12-17,2,12
2021-10-04,16052,18-59,1,41
2021-10-04,16052,18-59,2,154
2021-10-04,16052,60+,1,13
2021-10-04,16052,60+,2,45
2021-10-04,16052,60+,3,21
2021-10-04,16053,12-17,2,6
2021-10-04,16053,18-59,1,23
2021-10-04,16053,18-59,2,41
2021-10-04,16053,18-59,3,8
2021-10-04,16053,60+,1,8
2021-10-04,16053,60+,2,10
2021-10-04,16053,60+,3,62
2021-10-04,16054,18-59,1,6
2021-10-04,16054,18-59,2,10
2021-10-04,16054,60+,3,9
2021-10-04,16055,12-17,1,9
2021-10-04,16055,18-59,1,14
2021-10-04,16055,18-59,2,7
2021-10-04,16055,18-59,3,35
2021-10-04,16055,60+,1,9
2021-10-04,16055,60+,2,6
2021-10-04,16055,60+,3,90
2021-10-04,16061,12-17,2,18
2021-10-04,16061,18-59,1,16
2021-10-04,16061,18-59,2,20
2021-10-04,16061,60+,1,6
2021-10-04,16061,60+,3,6
2021-10-04,16062,12-17,2,9
2021-10-04,16062,18-59,1,11
2021-10-04,16062,18-59,2,31
2021-10-04,16062,60+,2,6
2021-10-04,16062,60+,3,13
2021-10-04,16063,12-17,2,8
2021-10-04,16063,18-59,2,23
2021-10-04,16063,60+,2,8
2021-10-04,16063,60+,3,8
2021-10-04,16064,12-17,1,5
2021-10-04,16064,18-59,1,7
2021-10-04,16064,18-59,2,33
2021-10-04,16064,18-59,3,5
2021-10-04,16064,60+,1,7
2021-10-04,16064,60+,2,25
2021-10-04,16064,60+,3,18
2021-10-04,16065,18-59,1,9
2021-10-04,16065,18-59,2,10
2021-10-04,16065,60+,1,11
2021-10-04,16065,60+,2,7
2021-10-04,16065,60+,3,13
2021-10-04,16066,18-59,1,13
2021-10-04,16066,18-59,2,13
2021-10-04,16066,60+,1,10
2021-10-04,16066,60+,3,5
2021-10-04,16067,12-17,1,6
2021-10-04,16067,12-17,2,15
2021-10-04,16067,18-59,1,10
2021-10-04,16067,18-59,2,35
2021-10-04,16067,18-59,3,5
2021-10-04,16067,60+,1,5
2021-10-04,16067,60+,2,12
2021-10-04,16067,60+,3,17
2021-10-04,16068,12-17,2,8
2021-10-04,16068,18-59,2,18
2021-10-04,16068,60+,1,7
2021-10-04,16068,60+,2,9
2021-10-04,16068,60+,3,11
2021-10-04,16069,18-59,1,10
2021-10-04,16069,18-59,2,7
2021-10-04,16069,18-59,3,5
2021-10-04,16069,60+,1,8
2021-10-04,16069,60+,2,5
2021-10-04,16069,60+,3,8
2021-10-04,16070,18-59,1,9
2021-10-04,16070,18-59,2,19
2021-10-04,16070,60+,2,7
2021-10-04,16070,60+,3,7
2021-10-04,16071,12-17,2,10
2021-10-04,16071,18-59,1,14
2021-10-04,16071,18-59,2,15
2021-10-04,16071,60+,1,5
2021-10-04,16071,60+,2,12
2021-10-04,16071,60+,3,8
2021-10-04,16072,12-17,2,7
2021-10-04,16072,18-59,2,13
2021-10-04,16072,60+,2,10
2021-10-04,16072,60+,3,6
2021-10-04,16073,12-17,1,6
2021-10-04,16073,12-17,2,6
2021-10-04,16073,18-59,1,7
2021-10-04,16073,18-59,2,12
2021-10-04,16073,60+,2,15
2021-10-04,16073,60+,3,16
2021-10-04,16074,12-17,2,6
2021-10-04,16074,18-59,1,11
2021-10-04,16074,18-59,2,23
2021-10-04,16074,60+,1,7
2021-10-04,16074,60+,2,10
2021-10-04,16074,60+,3,12
2021-10-04,16075,18-59,2,15
2021-10-04,16075,60+,2,6
2021-10-04,16076,18-59,1,9
2021-10-04,16076,18-59,2,5
2021-10-04,16076,60+,2,7
2021-10-04,16077,12-17,2,6
2021-10-04,16077,18-59,1,11
2021-10-04,16077,18-59,2,14
2021-10-04,16077,60+,2,5
2021-10-04,16077,60+,3,16
2021-10-04,17000,18-59,1,12
2021-10-04,17000,18-59,2,15
2021-10-04,17000,60+,1,5
2021-10-05,16051,12-17,1,26
2021-10-05,16051,12-17,2,31
2021-10-05,16051,18-59,1,76
2021-10-05,16051,18-59,2,152
2021-10-05,16051,18-59,3,39
2021-10-05,16051,60+,1,9
2021-10-05,16051,60+,2,38
2021-10-05,16051,60+,3,238
2021-10-05,16052,12-17,1,27
2021-10-05,16052,12-17,2,22
2021-10-05,16052,18-59,1,82
2021-10-05,16052,18-59,2,99
2021-10-05,16052,18-59,3,7
2021-10-05,16052,60+,1,17
2021-10-05,16052,60+,2,63
2021-10-05,16052,60+,3,43
2021-10-05,16053,12-17,1,21
2021-10-05,16053,12-17,2,18
2021-10-05,16053,18-59,1,125
2021-10-05,16053,18-59,2,91
2021-10-05,16053,18-59,3,14
2021-10-05,16053,60+,1,13
2021-10-05,16053,60+,2,13
2021-10-05,16053,60+,3,124
2021-10-05,16054,18-59,1,16
2021-10-05,16054,18-59,2,10
2021-10-05,16054,60+,2,10
2021-10-05,16054,60+,3,48
2021-10-05,16055,12-17,1,16
2021-10-05,16055,12-17,2,14
2021-10-05,16055,18-59,1,64
2021-10-05,16055,18-59,2,47
2021-10-05,16055,18-59,3,17
2021-10-05,16055,60+,1,35
2021-10-05,16055,60+,2,8
2021-10-05,16055,60+,3,147
2021-10-05,16056,12-17,2,12
2021-10-05,16056,18-59,1,34
2021-10-05,16056,18-59,2,39
2021-10-05,16056,18-59,3,8
2021-10-05,16056,60+,1,8
2021-10-05,16056,60+,2,15
2021-10-05,16056,60+,3,50
2021-10-05,16061,12-17,1,22
2021-10-05,16061,12-17,2,13
2021-10-05,16061,18-59,1,70
2021-10-05,16061,18-59,2,66
2021-10-05,16061,18-59,3,24
2021-10-05,16061,60+,1,9
2021-10-05,16061,60+,2,27
2021-10-05,16061,60+,3,69
2021-10-05,16062,12-17,1,26
2021-10-05,16062,12-17,2,18
2021-10-05,16062,18-59,1,67
2021-10-05,16062,18-59,2,84
2021-10-05,16062,18-59,3,9
2021-10-05,16062,60+,1,19
2021-10-05,16062,60+,2,13
2021-10-05,16062,60+,3,64
2021-10-05,16063,12-17,1,6
2021-10-05,16063,12-17,2,8
2021-10-05,16063,18-59,1,46
2021-10-05,16063,18-59,2,63
2021-10-05,16063,18-59,3,9
2021-10-05,16063,60+,1,23
2021-10-05,16063,60+,2,45
2021-10-05,16063,60+,3,42
2021-10-05,16064,12-17,1,16
2021-10-05,16064,12-17,2,27
2021-10-05,16064,18-59,1,88
2021-10-05,16064,18-59,2,79
2021-10-05,16064,18-59,3,11
2021-10-05,16064,60+,1,17
2021-10-05,16064,60+,2,31
2021-10-05,16064,60+,3,84
2021-10-05,16065,12-17,1,7
2021-10-05,16065,18-59,1,22
2021-10-05,16065,18-59,2,20
2021-10-05,16065,60+,1,5
2021-10-05,16065,60+,2,23
2021-10-05,16065,60+,3,22
2021-10-05,16066,12-17,1,15
2021-10-05,16066,12-17,2,6
2021-10-05,16066,18-59,1,59
2021-10-05,16066,18-59,2,71
2021-10-05,16066,18-59,3,25
2021-10-05,16066,60+,1,16
2021-10-05,16066,60+,2,37
2021-10-05,16066,60+,3,81
2021-10-05,16067,12-17,1,10
2021-10-05,16067,12-17,2,8
2021-10-05,16067,18-59,1,66
2021-10-05,16067,18-59,2,93
2021-10-05,16067,18-59,3,13
2021-10-05,16067,60+,1,18
2021-10-05,16067,60+,2,42
2021-10-05,16067,60+,3,127
2021-10-05,16068,12-17,2,5
2021-10-05,16068,18-59,1,28
2021-10-05,16068,18-59,2,36
2021-10-05,16068,18-59,3,6
2021-10-05,16068,60+,1,9
2021-10-05,16068,60+,2,20
2021-10-05,16068,60+,3,43
2021-10-05,16069,12-17,2,6
2021-10-05,16069,18-59,1,16
2021-10-05,16069,18-59,2,19
2021-10-05,16069,60+,1,7
2021-10-05,16069,60+,2,21
2021-10-05,16069,60+,3,16
2021-10-05,16070,12-17,1,16
2021-10-05,16070,12-17,2,9
2021-10-05,16070,18-59,1,64
2021-10-05,16070,18-59,2,83
2021-10-05,16070,18-59,3,14
2021-10-05,16070,60+,1,20
2021-10-05,16070,60+,2,47
2021-10-05,16070,60+,3,83
2021-10-05,16071,12-17,1,26
2021-10-05,16071,12-17,2,14
2021-10-05,16071,18-59,1,38
2021-10-05,16071,18-59,2,61
2021-10-05,16071,18-59,3,9
2021-10-05,16071,60+,1,16
2021-10-05,16071,60+,2,36
2021-10-05,16071,60+,3,54
2021-10-05,16072,12-17,1,6
2021-10-05,16072,18-59,1,21
2021-10-05,16072,18-59,2,42
2021-10-05,16072,18-59,3,11
2021-10-05,16072,60+,1,11
2021-10-05,16072,60+,2,28
2021-10-05,16072,60+,3,31
2021-10-05,16073,12-17,1,12
2021-10-05,16073,12-17,2,8
2021-10-05,16073,18-59,1,53
2021-10-05,16073,18-59,2,44
2021-10-05,16073,18-59,3,6
2021-10-05,16073,60+,1,11
2021-10-05,16073,60+,2,21
2021-10-05,16073,60+,3,46
2021-10-05,16074,12-17,1,6
2021-10-05,16074,12-17,2,9
2021-10-05,16074,18-59,1,27
2021-10-05,16074,18-59,2,61
2021-10-05,16074,18-59,3,9
2021-10-05,16074,60+,1,8
2021-10-05,16074,60+,2,26
2021-10-05,16074,60+,3,39
2021-10-05,16075,12-17,1,15
2021-10-05,16075,12-17,2,5
2021-10-05,16075,18-59,1,40
2021-10-05,16075,18-59,2,39
2021-10-05,16075,18-59,3,7
2021-10-05,16075,60+,1,11
2021-10-05,16075,60+,2,18
2021-10-05,16075,60+,3,34
2021-10-05,16076,12-17,2,11
2021-10-05,16076,18-59,1,38
2021-10-05,16076,18-59,2,56
2021-10-05,16076,18-59,3,6
2021-10-05,16076,60+,1,16
2021-10-05,16076,60+,2,28
2021-10-05,16076,60+,3,29
2021-10-05,16077,18-59,1,43
2021-10-05,16077,18-59,2,41
2021-10-05,16077,60+,1,18
2021-10-05,16077,60+,2,21
2021-10-05,16077,60+,3,34
2021-10-05,17000,12-17,1,5
2021-10-05,17000,18-59,1,40
2021-10-05,17000,18-59,2,37
2021-10-05,17000,18-59,3,7
2021-10-06,16051,12-17,1,27
2021-10-06,16051,12-17,2,40
2021-10-06,16051,18-59,1,75
2021-10-06,16051,18-59,2,205
2021-10-06,16051,18-59,3,42
2021-10-06,16051,60+,1,18
2021-10-06,16051,60+,2,34
2021-10-06,16051,60+,3,214
2021-10-06,16052,12-17,1,8
2021-10-06,16052,12-17,2,32
2021-10-06,16052,18-59,1,45
2021-10-06,16052,18-59,2,139
2021-10-06,16052,60+,1,18
2021-10-06,16052,60+,2,40
2021-10-06,16052,60+,3,44
2021-10-06,16053,12-17,1,6
2021-10-06,16053,12-17,2,74
2021-10-06,16053,18-59,1,82
2021-10-06,16053,18-59,2,152
2021-10-06,16053,18-59,3,12
2021-10-06,16053,60+,1,6
2021-10-06,16053,60+,2,23
2021-10-06,16053,60+,3,56
2021-10-06,16054,12-17,2,13
2021-10-06,16054,18-59,1,31
2021-10-06,16054,18-59,2,61
2021-10-06,16054,18-59,3,6
2021-10-06,16054,60+,1,11
2021-10-06,16054,60+,2,29
2021-10-06,16054,60+,3,30
2021-10-06,16055,12-17,2,16
2021-10-06,16055,18-59,1,131
2021-10-06,16055,18-59,2,56
2021-10-06,16055,18-59,3,53
2021-10-06,16055,60+,1,29
2021-10-06,16055,60+,2,12
2021-10-06,16055,60+,3,247
2021-10-06,16056,12-17,1,11
2021-10-06,16056,12-17,2,23
2021-10-06,16056,18-59,1,14
2021-10-06,16056,18-59,2,54
2021-10-06,16056,60+,1,8
2021-10-06,16056,60+,2,20
2021-10-06,16056,60+,3,34
2021-10-06,16061,12-17,1,10
2021-10-06,16061,12-17,2,29
2021-10-06,16061,18-59,1,33
2021-10-06,16061,18-59,2,77
2021-10-06,16061,18-59,3,11
2021-10-06,16061,60+,1,9
2021-10-06,16061,60+,2,21
2021-10-06,16061,60+,3,31
2021-10-06,16062,12-17,1,21
2021-10-06,16062,12-17,2,32
2021-10-06,16062,18-59,1,51
2021-10-06,16062,18-59,2,65
2021-10-06,16062,18-59,3,22
2021-10-06,16062,60+,1,9
2021-10-06,16062,60+,2,20
2021-10-06,16062,60+,3,69
2021-10-06,16063,12-17,1,8
2021-10-06,16063,12-17,2,15
2021-10-06,16063,18-59,1,31
2021-10-06,16063,18-59,2,97
2021-10-06,16063,18-59,3,6
2021-10-06,16063,60+,1,21
2021-10-06,16063,60+,2,38
2021-10-06,16063,60+,3,23
2021-10-06,16064,12-17,1,16
2021-10-06,16064,12-17,2,28
2021-10-06,16064,18-59,1,23
2021-10-06,16064,18-59,2,51
2021-10-06,16064,18-59,3,15
2021-10-06,16064,60+,1,12
2021-10-06,16064,60+,2,23
2021-10-06,16064,60+,3,39
2021-10-06,16065,12-17,1,6
2021-10-06,16065,12-17,2,13
2021-10-06,16065,18-59,1,28
2021-10-06,16065,18-59,2,65
2021-10-06,16065,18-59,3,5
2021-10-06,16065,60+,1,13
2021-10-06,16065,60+,2,43
2021-10-06,16065,60+,3,38
2021-10-06,16066,12-17,1,7
2021-10-06,16066,12-17,2,16
2021-10-06,16066,18-59,1,29
2021-10-06,16066,18-59,2,84
2021-10-06,16066,18-59,3,14
2021-10-06,16066,60+,1,16
2021-10-06,16066,60+,2,24
2021-10-06,16066,60+,3,118
2021-10-06,16067,12-17,1,16
2021-10-06,16067,12-17,2,21
2021-10-06,16067,18-59,1,54
2021-10-06,16067,18-59,2,150
2021-10-06,16067,18-59,3,9
2021-10-06,16067,60+,1,24
2021-10-06,16067,60+,2,76
2021-10-06,16067,60+,3,96
2021-10-06,16068,12-17,1,6
2021-10-06,16068,12-17,2,11
2021-10-06,16068,18-59,1,29
2021-10-06,16068,18-59,2,34
2021-10-06,16068,60+,2,19
2021-10-06,16068,60+,3,15
2021-10-06,16069,18-59,1,19
2021-10-06,16069,18-59,2,27
2021-10-06,16069,60+,2,23
2021-10-06,16069,60+,3,12
2021-10-06,16070,12-17,1,8
2021-10-06,16070,12-17,2,19
2021-10-06,16070,18-59,1,47
2021-10-06,16070,18-59,2,95
2021-10-06,16070,60+,1,5
2021-10-06,16070,60+,2,19
2021-10-06,16070,60+,3,36
2021-10-06,16071,12-17,2,21
2021-10-06,16071,18-59,1,10
2021-10-06,16071,18-59,2,27
2021-10-06,16071,18-59,3,6
2021-10-06,16071,60+,2,11
2021-10-06,16071,60+,3,51
2021-10-06,16072,18-59,1,19
2021-10-06,16072,18-59,2,76
2021-10-06,16072,60+,1,8
2021-10-06,16072,60+,2,28
2021-10-06,16072,60+,3,28
2021-10-06,16073,12-17,1,10
2021-10-06,16073,12-17,2,28
2021-10-06,16073,18-59,1,56
2021-10-06,16073,18-59,2,87
2021-10-06,16073,18-59,3,7
2021-10-06,16073,60+,1,22
2021-10-06,16073,60+,2,39
2021-10-06,16073,60+,3,59
2021-10-06,16074,12-17,2,11
2021-10-06,16074,18-59,1,17
2021-10-06,16074,18-59,2,46
2021-10-06,16074,18-59,3,7
2021-10-06,16074,60+,1,10
2021-10-06,16074,60+,2,18
2021-10-06,16074,60+,3,41
2021-10-06,16075,12-17,1,7
2021-10-06,16075,18-59,1,26
2021-10-06,16075,18-59,2,68
2021-10-06,16075,60+,2,31
2021-10-06,16075,60+,3,17
2021-10-06,16076,12-17,1,6
2021-10-06,16076,18-59,1,18
2021-10-06,16076,18-59,2,53
2021-10-06,16076,60+,1,5
2021-10-06,16076,60+,2,18
2021-10-06,16076,60+,3,25
2021-10-06,16077,12-17,2,11
2021-10-06,16077,18-59,1,20
2021-10-06,16077,18-59,2,68
2021-10-06,16077,60+,1,8
2021-10-06,16077,60+,2,31
2021-10-06,16077,60+,3,23
2021-10-06,17000,12-17,2,7
2021-10-06,17000,18-59,1,41
2021-10-06,17000,18-59,2,55
2021-10-06,17000,60+,3,5
2021-10-07,16051,12-17,1,26
2021-10-07,16051,12-17,2,47
2021-10-07,16051,18-59,1,111
2021-10-07,16051,18-59,2,176
2021-10-07,16051,18-59,3,41
2021-10-07,16051,60+,1,23
2021-10-07,16051,60+,2,47
2021-10-07,16051,60+,3,227
2021-10-07,16052,12-17,1,14
2021-10-07,16052,12-17,2,15
2021-10-07,16052,18-59,1,54
2021-10-07,16052,18-59,2,100
2021-10-07,16052,18-59,3,14
2021-10-07,16052,60+,1,27
2021-10-07,16052,60+,2,40
2021-10-07,16052,60+,3,38
2021-10-07,16053,12-17,1,5
2021-10-07,16053,12-17,2,46
2021-10-07,16053,18-59,1,61
2021-10-07,16053,18-59,2,82
2021-10-07,16053,18-59,3,10
2021-10-07,16053,60+,1,9
2021-10-07,16053,60+,2,12
2021-10-07,16053,60+,3,61
2021-10-07,16054,12-17,1,6
2021-10-07,16054,18-59,1,13
2021-10-07,16054,18-59,2,20
2021-10-07,16054,60+,2,5
2021-10-07,16054,60+,3,24
2021-10-07,16055,12-17,1,19
2021-10-07,16055,12-17,2,39
2021-10-07,16055,18-59,1,100
2021-10-07,16055,18-59,2,98
2021-10-07,16055,18-59,3,11
2021-10-07,16055,60+,1,6
2021-10-07,16055,60+,2,21
2021-10-07,16055,60+,3,110
2021-10-07,16056,12-17,1,8
2021-10-07,16056,12-17,2,9
2021-10-07,16056,18-59,1,19
2021-10-07,16056,18-59,2,38
2021-10-07,16056,18-59,3,6
2021-10-07,16056,60+,2,9
2021-10-07,16056,60+,3,52
2021-10-07,16061,12-17,1,10
2021-10-07,16061,12-17,2,11
2021-10-07,16061,18-59,1,37
2021-10-07,16061,18-59,2,62
2021-10-07,16061,18-59,3,13
2021-10-07,16061,60+,2,18
2021-10-07,16061,60+,3,41
2021-10-07,16062,12-17,1,12
2021-10-07,16062,12-17,2,20
2021-10-07,16062,18-59,1,34
2021-10-07,16062,18-59,2,69
2021-10-07,16062,18-59,3,31
2021-10-07,16062,60+,1,8
2021-10-07,16062,60+,2,21
2021-10-07,16062,60+,3,43
2021-10-07,16063,12-17,1,5
2021-10-07,16063,12-17,2,19
2021-10-07,16063,18-59,1,29
2021-10-07,16063,18-59,2,100
2021-10-07,16063,60+,1,13
2021-10-07,16063,60+,2,50
2021-10-07,16063,60+,3,19
2021-10-07,16064,12-17,1,18
2021-10-07,16064,12-17,2,21
2021-10-07,16064,18-59,1,47
2021-10-07,16064,18-59,2,90
2021-10-07,16064,18-59,3,20
2021-10-07,16064,60+,1,8
2021-10-07,16064,60+,2,25
2021-10-07,16064,60+,3,43
2021-10-07,16065,12-17,1,5
2021-10-07,16065,12-17,2,8
2021-10-07,16065,18-59,1,36
2021-10-07,16065,18-59,2,91
2021-10-07,16065,60+,1,14
2021-10-07,16065,60+,2,45
2021-10-07,16065,60+,3,40
2021-10-07,16066,12-17,1,8
2021-10-07,16066,12-17,2,20
2021-10-07,16066,18-59,1,73
2021-10-07,16066,18-59,2,114
2021-10-07,16066,60+,1,17
2021-10-07,16066,60+,2,45
2021-10-07,16066,60+,3,65
2021-10-07,16067,12-17,1,7
2021-10-07,16067,12-17,2,11
2021-10-07,16067,18-59,1,62
2021-10-07,16067,18-59,2,91
2021-10-07,16067,60+,1,12
2021-10-07,16067,60+,2,32
2021-10-07,16067,60+,3,66
2021-10-07,16068,12-17,1,5
2021-10-07,16068,12-17,2,12
2021-10-07,16068,18-59,1,21
2021-10-07,16068,18-59,2,65
2021-10-07,16068,60+,1,17
2021-10-07,16068,60+,2,30
2021-10-07,16068,60+,3,33
2021-10-07,16069,12-17,2,10
2021-10-07,16069,18-59,1,26
2021-10-07,16069,18-59,2,37
2021-10-07,16069,18-59,3,5
2021-10-07,16069,60+,1,9
2021-10-07,16069,60+,2,21
2021-10-07,16069,60+,3,13
2021-10-07,16070,12-17,1,14
2021-10-07,16070,12-17,2,41
2021-10-07,16070,18-59,1,52
2021-10-07,16070,18-59,2,71
2021-10-07,16070,18-59,3,7
2021-10-07,16070,60+,1,19
2021-10-07,16070,60+,2,38
2021-10-07,16070,60+,3,59
2021-10-07,16071,12-17,1,15
2021-10-07,16071,12-17,2,8
2021-10-07,16071,18-59,1,24
2021-10-07,16071,18-59,2,33
2021-10-07,16071,18-59,3,22
2021-10-07,16071,60+,1,8
2021-10-07,16071,60+,2,21
2021-10-07,16071,60+,3,32
2021-10-07,16072,12-17,1,8
2021-10-07,16072,12-17,2,11
2021-10-07,16072,18-59,1,16
2021-10-07,16072,18-59,2,68
2021-10-07,16072,18-59,3,5
2021-10-07,16072,60+,1,7
2021-10-07,16072,60+,2,38
2021-10-07,16072,60+,3,40
2021-10-07,16073,12-17,1,10
2021-10-07,16073,12-17,2,17
2021-10-07,16073,18-59,1,47
2021-10-07,16073,18-59,2,109
2021-10-07,16073,18-59,3,10
2021-10-07,16073,60+,1,14
2021-10-07,16073,60+,2,38
2021-10-07,16073,60+,3,69
2021-10-07,16074,12-17,1,5
2021-10-07,16074,12-17,2,16
2021-10-07,16074,18-59,1,30
2021-10-07,16074,18-59,2,67
2021-10-07,16074,18-59,3,22
2021-10-07,16074,60+,1,18
2021-10-07,16074,60+,2,33
2021-10-07,16074,60+,3,64
2021-10-07,16075,12-17,2,10
2021-10-07,16075,18-59,1,14
2021-10-07,16075,18-59,2,50
2021-10-07,16075,60+,1,19
2021-10-07,16075,60+,2,25
2021-10-07,16075,60+,3,32
2021-10-07,16076,12-17,2,19
2021-10-07,16076,18-59,1,26
2021-10-07,16076,18-59,2,40
2021-10-07,16076,18-59,3,7
2021-10-07,16076,60+,1,22
2021-10-07,16076,60+,2,26
2021-10-07,16076,60+,3,30
2021-10-07,16077,12-17,1,13
2021-10-07,16077,12-17,2,9
2021-10-07,16077,18-59,1,24
2021-10-07,16077,18-59,2,49
2021-10-07,16077,18-59,3,6
2021-10-07,16077,60+,1,14
2021-10-07,16077,60+,2,41
2021-10-07,16077,60+,3,16
2021-10-07,17000,12-17,2,7
2021-10-07,17000,18-59,1,101
2021-10-07,17000,18-59,2,134
2021-10-07,17000,18-59,3,34
2021-10-08,16051,12-17,1,16
2021-10-08,16051,12-17,2,44
2021-10-08,16051,18-59,1,58
2021-10-08,16051,18-59,2,104
2021-10-08,16051,18-59,3,25
2021-10-08,16051,60+,1,7
2021-10-08,16051,60+,2,13
2021-10-08,16051,60+,3,62
2021-10-08,16052,12-17,1,16
2021-10-08,16052,12-17,2,9
2021-10-08,16052,18-59,1,63
2021-10-08,16052,18-59,2,67
2021-10-08,16052,18-59,3,7
2021-10-08,16052,60+,1,8
2021-10-08,16052,60+,2,9
2021-10-08,16052,60+,3,46
2021-10-08,16053,12-17,1,12
2021-10-08,16053,12-17,2,38
2021-10-08,16053,18-59,1,52
2021-10-08,16053,18-59,2,98
2021-10-08,16053,18-59,3,13
2021-10-08,16053,60+,2,17
2021-10-08,16053,60+,3,63
2021-10-08,16054,12-17,1,7
2021-10-08,16054,12-17,2,9
2021-10-08,16054,18-59,1,28
2021-10-08,16054,18-59,2,37
2021-10-08,16054,60+,2,7
2021-10-08,16054,60+,3,17
2021-10-08,16055,12-17,2,7
2021-10-08,16055,18-59,1,274
2021-10-08,16055,18-59,2,33
2021-10-08,16055,18-59,3,34
2021-10-08,16055,60+,1,44
2021-10-08,16055,60+,2,7
2021-10-08,16055,60+,3,82
2021-10-08,16056,12-17,1,12
2021-10-08,16056,12-17,2,11
2021-10-08,16056,18-59,1,32
2021-10-08,16056,18-59,2,30
2021-10-08,16056,60+,1,5
2021-10-08,16056,60+,3,16
2021-10-08,16061,12-17,1,15
2021-10-08,16061,12-17,2,35
2021-10-08,16061,18-59,1,38
2021-10-08,16061,18-59,2,48
2021-10-08,16061,18-59,3,13
2021-10-08,16061,60+,1,8
2021-10-08,16061,60+,2,5
2021-10-08,16061,60+,3,20
2021-10-08,16062,12-17,1,7
2021-10-08,16062,12-17,2,14
2021-10-08,16062,18-59,1,38
2021-10-08,16062,18-59,2,54
2021-10-08,16062,18-59,3,7
2021-10-08,16062,60+,2,10
2021-10-08,16062,60+,3,22
2021-10-08,16063,12-17,1,6
2021-10-08,16063,12-17,2,8
2021-10-08,16063,18-59,1,29
2021-10-08,16063,18-59,2,42
2021-10-08,16063,18-59,3,9
2021-10-08,16063,60+,1,8
2021-10-08,16063,60+,2,11
2021-10-08,16063,60+,3,21
2021-10-08,16064,12-17,1,18
2021-10-08,16064,12-17,2,26
2021-10-08,16064,18-59,1,61
2021-10-08,16064,18-59,2,67
2021-10-08,16064,18-59,3,8
2021-10-08,16064,60+,1,8
2021-10-08,16064,60+,2,35
2021-10-08,16064,60+,3,35
2021-10-08,16065,12-17,1,5
2021-10-08,16065,12-17,2,6
2021-10-08,16065,18-59,1,30
2021-10-08,16065,18-59,2,48
2021-10-08,16065,18-59,3,5
2021-10-08,16065,60+,1,5
2021-10-08,16065,60+,2,33
2021-10-08,16065,60+,3,29
2021-10-08,16066,12-17,1,21
2021-10-08,16066,12-17,2,26
2021-10-08,16066,18-59,1,26
2021-10-08,16066,18-59,2,70
2021-10-08,16066,18-59,3,14
2021-10-08,16066,60+,1,8
2021-10-08,16066,60+,2,17
2021-10-08,16066,60+,3,56
2021-10-08,16067,12-17,1,9
2021-10-08,16067,12-17,2,23
2021-10-08,16067,18-59,1,49
2021-10-08,16067,18-59,2,67
2021-10-08,16067,18-59,3,17
2021-10-08,16067,60+,1,8
2021-10-08,16067,60+,2,22
2021-10-08,16067,60+,3,41
2021-10-08,16068,18-59,1,8
2021-10-08,16068,18-59,2,33
2021-10-08,16068,18-59,3,7
2021-10-08,16068,60+,2,5
2021-10-08,16068,60+,3,17
2021-10-08,16069,18-59,2,26
2021-10-08,16069,60+,2,12
2021-10-08,16069,60+,3,5
2021-10-08,16070,12-17,1,5
2021-10-08,16070,12-17,2,17
2021-10-08,16070,18-59,1,86
2021-10-08,16070,18-59,2,71
